"ogs"	"Z_sum"	"w_sum"	"num_sig"	"Z_meta"	"p_meta"	"qval"	"annot"
"ko:K03592"	6.52075886022063	3	1	3.76476188326902	0.000166707868756581	1	"pmbA; PmbA protein"
"ko:K09759"	6.54851268805422	3	2	3.78078556323978	0.00015633428717019	0.384738680725837	"aspC, aspS; nondiscriminating aspartyl-tRNA synthetase [EC:6.1.1.23]"
"ko:K22503"	6.54851268805422	3	2	3.78078556323978	0.00015633428717019	0.384738680725837	"DARS1; aspartyl-tRNA synthetase [EC:6.1.1.12]"
"ko:K10200"	6.5498842695646	3	1	3.78157744619402	0.000155837723812589	1	"ngcE; N-acetylglucosamine transport system substrate-binding protein"
"ko:K03830"	8.45990729125553	5	3	3.7833855573187	0.000154709476580651	0.381204150294724	"yafP; putative acetyltransferase [EC:2.3.1.-]"
"ko:K19965"	6.58215950999221	3	1	3.80021156494306	0.000144572606024757	1	"folQ; dihydroneopterin triphosphate pyrophosphohydrolase [EC:3.6.1.67]"
"ko:K07260"	7.61941303587275	4	2	3.80970651793638	0.000139131848545816	0.343794797756712	"vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]"
"ko:K00821"	6.60715603682405	3	2	3.81464331643822	0.000136379771506417	0.337403554706876	"argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]"
"ko:K00086"	8.58889223559855	5	3	3.8410693780437	0.000122499483156071	0.303921217710212	"dhaT; 1,3-propanediol dehydrogenase [EC:1.1.1.202]"
"ko:K03394"	8.59476206230338	5	3	3.84369444434933	0.000121195889687663	0.300808198204779	"cobI-cbiL; precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]"
"ko:K08678"	6.71799432896389	3	2	3.87863583424168	0.000105043866918636	0.26176931636124	"UXS1, uxs; UDP-glucuronate decarboxylase [EC:4.1.1.35]"
"ko:K01470"	8.67671848619773	5	2	3.88034647135344	0.000104307770585742	0.260039272070255	"E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]"
"ko:K12527"	6.73722876519258	3	1	3.88974084117603	0.000100351332289217	1	"ygfK; putative selenate reductase [EC:1.97.1.9]"
"ko:K01811"	7.84367738201736	4	3	3.92183869100868	8.7875816809464e-05	0.220304672741326	"xylS, yicI; alpha-D-xyloside xylohydrolase [EC:3.2.1.177]"
"ko:K01537"	7.9061512024011	4	4	3.95307560120055	7.71530468891001e-05	0.194039912926087	"ATP2C; P-type Ca2+ transporter type 2C [EC:7.2.2.10]"
"ko:K01838"	7.90703416090325	4	2	3.95351708045163	7.701076373879e-05	0.193759081566796	"pgmB; beta-phosphoglucomutase [EC:5.4.2.6]"
"ko:K01250"	7.92869856383954	4	2	3.96434928191977	7.3596427830074e-05	0.185462998131786	"rihA; pyrimidine-specific ribonucleoside hydrolase [EC:3.2.2.-]"
"ko:K00874"	6.87441415846735	3	3	3.9689448649121	7.21915813742596e-05	0.181994976644509	"kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]"
"ko:K02572"	8.88273032220216	5	2	3.97247776524853	7.11288773878787e-05	0.17938702877223	"napF; ferredoxin-type protein NapF"
"ko:K01940"	6.89215876953356	3	2	3.97918972088784	6.91505433322316e-05	0.174674272457217	"argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]"
"ko:K00005"	7.99896303538905	4	2	3.99948151769452	6.3481404874596e-05	0.160734917142477	"gldA; glycerol dehydrogenase [EC:1.1.1.6]"
"ko:K01487"	8.01449377694999	4	1	4.00724688847499	6.14306388044242e-05	1	"guaD, GDA; guanine deaminase [EC:3.5.4.3]"
"ko:K01297"	6.94319063671431	3	2	4.0086529831419	6.10660736724392e-05	0.154924628906978	"ldcA; muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]"
"ko:K07727"	8.98784646391786	5	2	4.01948713293029	5.83249668585132e-05	0.148028765886906	"K07727; putative transcriptional regulator"
"ko:K00661"	6.97650753752093	3	2	4.02788850479116	5.62800200541668e-05	0.142951250937584	"maa; maltose O-acetyltransferase [EC:2.3.1.79]"
"ko:K16875"	6.97745346012206	3	2	4.02843463345956	5.61494674938856e-05	0.142731946369457	"hmfG; 2,5-furandicarboxylate decarboxylase 2"
"ko:K18220"	8.06318380327405	4	1	4.03159190163703	5.54003249930432e-05	1	"tetM, tetO; ribosomal protection tetracycline resistance protein"
"ko:K03606"	8.06537944852976	4	2	4.03268972426488	5.51420644343453e-05	0.14061226430758	"wcaJ; undecaprenyl-phosphate glucose phosphotransferase [EC:2.7.8.31]"
"ko:K02041"	8.0765014549323	4	3	4.03825072746615	5.3851277352337e-05	0.137482311080516	"phnC; phosphonate transport system ATP-binding protein [EC:7.3.2.2]"
"ko:K06383"	6.99640203237469	3	2	4.03937459675037	5.35939127924017e-05	0.136878853271794	"spoIIGA; stage II sporulation protein GA (sporulation sigma-E factor processing peptidase) [EC:3.4.23.-]"
"ko:K03079"	8.0897223688199	4	2	4.04486118440995	5.23541362555007e-05	0.133847121029682	"ulaE, sgaU, sgbU; L-ribulose-5-phosphate 3-epimerase [EC:5.1.3.22]"
"ko:K18431"	7.0067720878764	3	3	4.04536175108579	5.2242388795735e-05	0.133688272928286	"legF, ptmB; CMP-N,N'-diacetyllegionaminic acid synthase [EC:2.7.7.82]"
"ko:K22044"	8.10103213469814	4	3	4.05051606734907	5.11048002350666e-05	0.130930498202241	"ybiO; moderate conductance mechanosensitive channel"
"ko:K01497"	7.02476608517683	3	2	4.055750590271	4.99735625191357e-05	0.128082240736545	"ribA, RIB1; GTP cyclohydrolase II [EC:3.5.4.25]"
"ko:K20488"	7.03211852174602	3	1	4.05999552150342	4.90736571893362e-05	1	"nisR, spaR; two-component system, OmpR family, lantibiotic biosynthesis response regulator NisR/SpaR"
"ko:K03182"	7.08523672166457	3	2	4.09066332852526	4.30141165576974e-05	0.110546279553282	"ubiD; 4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]"
"ko:K01191"	7.10083081655676	3	3	4.09966658340904	4.13745771613735e-05	0.106456787036214	"MAN2C1; alpha-mannosidase [EC:3.2.1.24]"
"ko:K13012"	9.16767122711476	5	2	4.0999072118395	4.1331581826309e-05	0.106387491620919	"wbqP; O-antigen biosynthesis protein WbqP"
"ko:K10797"	7.12287013132605	3	2	4.11239098772384	3.91582387484868e-05	0.100910781254851	"enr; 2-enoate reductase [EC:1.3.1.31]"
"ko:K18234"	8.23193009952764	4	2	4.11596504976382	3.85562732859684e-05	0.0994526408362459	"vat; virginiamycin A acetyltransferase [EC:2.3.1.-]"
"ko:K15987"	9.2368695960815	5	4	4.13085366322785	3.61418605425793e-05	0.0936074188052805	"hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.1.3.2]"
"ko:K03800"	7.17170564924752	3	2	4.14058618714181	3.4641941564191e-05	0.0898611964175115	"lplA, lplJ, lipL1; lipoate---protein ligase [EC:6.3.1.20]"
"ko:K11060"	8.28894014806469	4	2	4.14447007403234	3.406004300575e-05	0.0884539316859327	"entB; probable enterotoxin B"
"ko:K00008"	9.29625960827107	5	2	4.15741368411593	3.21870827255106e-05	0.0836864150863277	"SORD, gutB; L-iditol 2-dehydrogenase [EC:1.1.1.14]"
"ko:K14534"	7.21252992390203	3	2	4.16415609310307	3.1250627288707e-05	0.081293566940745	"abfD; 4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]"
"ko:K07646"	9.34925036123662	5	3	4.18111186927791	2.90087089832909e-05	0.0755676869014728	"kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]"
"ko:K06990"	7.25805175205252	3	2	4.19043813283976	2.78416322802519e-05	0.0726666602514574	"MEMO1; MEMO1 family protein"
"ko:K01818"	8.39706427939678	4	2	4.19853213969839	2.68650728437568e-05	0.0701984353407365	"fucI; L-fucose/D-arabinose isomerase [EC:5.3.1.25 5.3.1.3]"
"ko:K00533"	8.40090200186594	4	3	4.20045100093297	2.66383815990731e-05	0.0696327294999771	"E1.12.7.2L; ferredoxin hydrogenase large subunit [EC:1.12.7.2]"
"ko:K07045"	8.42359505410005	4	3	4.21179752705003	2.533465806328e-05	0.0663008001516037	"K07045; uncharacterized protein"
"ko:K22373"	8.45976343407184	4	2	4.22988171703592	2.33814219014425e-05	0.0612359439598778	"larA; lactate racemase [EC:5.1.2.1]"
"ko:K13954"	9.47537206470362	5	3	4.23751520975597	2.26007113580305e-05	0.059281665892114	"yiaY; alcohol dehydrogenase [EC:1.1.1.1]"
"ko:K01464"	7.38119230025472	3	1	4.26153336149246	2.03029037767346e-05	1	"DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]"
"ko:K02478"	8.52863654041245	4	2	4.26431827020622	2.00513462761401e-05	0.0527550920525247	"K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]"
"ko:K03575"	7.39424312354638	3	3	4.26906825783304	1.96291198656565e-05	0.0517227308460049	"mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]"
"ko:K03741"	9.56924038535185	5	2	4.2794943989366	1.87318351628124e-05	0.049414581159499	"arsC; arsenate reductase (thioredoxin) [EC:1.20.4.4]"
"ko:K01468"	7.41285807148694	3	3	4.27981560303748	1.87048221883459e-05	0.0493620257550447	"hutI, AMDHD1; imidazolonepropionase [EC:3.5.2.7]"
"ko:K05770"	7.41368363355167	3	2	4.28029224151778	1.8664805699029e-05	0.0492750870454365	"TSPO, BZRP; translocator protein"
"ko:K10974"	7.42047627130468	3	2	4.28421397275299	1.83386360385213e-05	0.0484690150498117	"codB; cytosine permease"
"ko:K01640"	7.44804847379344	3	1	4.30013279128203	1.70695795869994e-05	1	"HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]"
"ko:K08974"	8.60713962436349	4	1	4.30356981218174	1.68067855517351e-05	1	"K08974; putative membrane protein"
"ko:K00657"	8.60758814153833	4	3	4.30379407076917	1.67897734555636e-05	0.0446943769387104	"speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]"
"ko:K02348"	7.456833053864	3	2	4.30520457095048	1.66831495398344e-05	0.044427227224579	"elaA; ElaA protein"
"ko:K10709"	7.46138271437984	3	2	4.30783131867402	1.64863034174009e-05	0.043919512303956	"frlC; fructoselysine 3-epimerase [EC:5.1.3.41]"
"ko:K00983"	7.50179835361529	3	3	4.33116529886608	1.48322277602013e-05	0.0396168803474976	"neuA, nnaC; N-acylneuraminate cytidylyltransferase [EC:2.7.7.43]"
"ko:K07043"	7.50572454803756	3	1	4.33343208827267	1.4680258008902e-05	1	"upp; UTP pyrophosphatase [EC:3.6.1.-]"
"ko:K01066"	9.69188893042952	5	3	4.33434449576363	1.46195085983175e-05	0.0391071855004992	"aes; acetyl esterase [EC:3.1.1.-]"
"ko:K01263"	8.71897424987849	4	3	4.35948712493924	1.30367623334486e-05	0.0349124495289754	NA
"ko:K07273"	7.5643629458276	3	2	4.3672869830216	1.25799387978085e-05	0.0337645557333181	"acm; lysozyme"
"ko:K01647"	7.57413290079512	3	2	4.37292766915207	1.22591349438309e-05	0.032915777324186	"CS, gltA; citrate synthase [EC:2.3.3.1]"
"ko:K00603"	7.59119608595365	3	3	4.38277910369658	1.17174905919605e-05	0.0315083322017819	"fctD; glutamate formiminotransferase / 5-formyltetrahydrofolate cyclo-ligase [EC:2.1.2.5 6.3.3.2]"
"ko:K07704"	8.77905779969795	4	2	4.38952889984897	1.13596481910985e-05	0.030557453634055	"lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]"
"ko:K01299"	8.78785018781046	4	3	4.39392509390523	1.11322187358866e-05	0.0299568006182707	"E3.4.17.19; carboxypeptidase Taq [EC:3.4.17.19]"
"ko:K00765"	7.61352285283579	3	2	4.39566946856611	1.10431867153252e-05	0.0297282586376554	"hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]"
"ko:K01804"	8.79988982560457	4	3	4.39994491280228	1.0827836170166e-05	0.0291701906424273	"araA; L-arabinose isomerase [EC:5.3.1.4]"
"ko:K18991"	7.63130812538127	3	2	4.40593780045786	1.0532718606159e-05	0.0284067420808107	"mtrA; AraC family transcriptional regulator, activator of mtrCDE"
"ko:K04765"	7.63585178903726	3	2	4.40856108589275	1.04059671442942e-05	0.02808570532245	"mazG; nucleoside triphosphate diphosphatase [EC:3.6.1.9]"
"ko:K04761"	9.87144440923691	5	3	4.4146441470328	1.01176281377396e-05	0.0273479488563102	"oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator"
"ko:K02775"	8.85087630625647	4	3	4.42543815312823	9.6246729383008e-06	0.0261694857192399	"gatC, sgcC; galactitol PTS system EIIC component"
"ko:K01914"	8.85546489457597	4	2	4.42773244728799	9.52289230798021e-06	0.0259498815392461	"asnA; aspartate--ammonia ligase [EC:6.3.1.1]"
"ko:K01814"	8.8658762514287	4	2	4.43293812571435	9.29575495858721e-06	0.0253495237720673	"hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]"
"ko:K18118"	7.67918535815583	3	2	4.4335797336883	9.26812089051136e-06	0.025283433789315	"aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]"
"ko:K02805"	8.87744604887528	4	3	4.43872302443764	9.04941817079894e-06	0.0246958621881103	"wecE, rffA; dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]"
"ko:K01684"	8.90073445604333	4	3	4.45036722802166	8.57235783513098e-06	0.0234196816055778	"dgoD; galactonate dehydratase [EC:4.2.1.6]"
"ko:K17067"	9.95561958897178	5	4	4.45228843181388	8.4959936092554e-06	0.023219550534095	"mdo; formaldehyde dismutase / methanol dehydrogenase [EC:1.2.98.1 1.1.99.37]"
"ko:K01755"	7.73060991539219	3	2	4.46326971565167	8.07183424487971e-06	0.0220845384939909	"argH, ASL; argininosuccinate lyase [EC:4.3.2.1]"
"ko:K02510"	9.01598238961376	4	3	4.50799119480688	6.5444291417522e-06	0.0179710024232516	"hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]"
"ko:K05606"	9.01647313702183	4	3	4.50823656851092	6.53686664827507e-06	0.0179567726828116	"MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]"
"ko:K02001"	7.86115388785539	3	1	4.53863931329438	5.66183847784649e-06	1	"proW; glycine betaine/proline transport system permease protein"
"ko:K11755"	9.1006242603516	4	2	4.5503121301758	5.35663955323771e-06	0.0147843251669361	"hisIE; phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase [EC:3.5.4.19 3.6.1.31]"
"ko:K01089"	9.1009927358469	4	2	4.55049636792345	5.35195110543076e-06	0.0147820889531998	"hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]"
"ko:K01693"	9.1009927358469	4	2	4.55049636792345	5.35195110543076e-06	0.0147820889531998	"hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]"
"ko:K11249"	7.88501959813301	3	2	4.55241818754757	5.30327866222482e-06	0.0146529589437272	"eamB; cysteine/O-acetylserine efflux protein"
"ko:K02822"	7.89595684860443	3	3	4.55873281205144	5.14631940717298e-06	0.0142244268414261	"ulaB, sgaB; ascorbate PTS system EIIB component [EC:2.7.1.194]"
"ko:K16950"	7.91550636664228	3	2	4.57001973155312	4.87678296716192e-06	0.0134891816871699	"asrA; anaerobic sulfite reductase subunit A"
"ko:K02614"	9.15889206729493	4	1	4.57944603364746	4.66209054968313e-06	1	"paaI; acyl-CoA thioesterase [EC:3.1.2.-]"
"ko:K06898"	7.94007319851824	3	1	4.58420339854984	4.55720464705886e-06	1	"larB; pyridinium-3,5-biscarboxylic acid mononucleotide synthase [EC:2.5.1.143]"
"ko:K01138"	9.17615409237688	4	3	4.58807704618844	4.4734754902517e-06	0.012404947534468	"K01138; uncharacterized sulfatase [EC:3.1.6.-]"
"ko:K00113"	7.95169370123249	3	2	4.59091249892003	4.41312335000295e-06	0.012244393225548	"glpC; glycerol-3-phosphate dehydrogenase subunit C"
"ko:K15635"	10.2862731639736	5	4	4.60016120595537	4.22164108548566e-06	0.0117361622176501	"apgM; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]"
"ko:K00484"	9.20757414105721	4	2	4.6037870705286	4.14876649414809e-06	0.01154186838672	"hpaC; flavin reductase (NADH) [EC:1.5.1.36]"
"ko:K04112"	7.97719437234335	3	2	4.6056353182504	4.11208481216584e-06	0.0114480441170697	"bcrC, badD; benzoyl-CoA reductase subunit C [EC:1.3.7.8]"
"ko:K03739"	7.98172621529151	3	3	4.60825177899645	4.06068764341764e-06	0.0113090150869181	"dltB; membrane protein involved in D-alanine export"
"ko:K00633"	9.23207207152894	4	2	4.61603603576447	3.9113905843241e-06	0.0109049569490956	"lacA; galactoside O-acetyltransferase [EC:2.3.1.18]"
"ko:K00762"	8.04795948891204	3	2	4.64649157735057	3.37627911734221e-06	0.00941981873738477	"pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]"
"ko:K02500"	8.08778140684551	3	2	4.66948277238911	3.01959018899754e-06	0.00844277416843712	"hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]"
"ko:K02809"	9.34704894712576	4	2	4.67352447356288	2.96074406233573e-06	0.00828416188641536	NA
"ko:K02810"	9.34704894712576	4	2	4.67352447356288	2.96074406233573e-06	0.00828416188641536	"scrA, sacP, sacX, ptsS; sucrose PTS system EIIBCA or EIIBC component [EC:2.7.1.211]"
"ko:K17865"	9.34886293352672	4	2	4.67443146676336	2.94769045445577e-06	0.0082505855820217	"croR; 3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]"
"ko:K21993"	9.46732854029249	4	2	4.73366427014625	2.20502346097661e-06	0.00619170587842231	"fdhC; formate transporter"
"ko:K09471"	8.19958030348228	3	3	4.73402989545745	2.20105285384435e-06	0.00618275746644878	"puuB, ordL; gamma-glutamylputrescine oxidase [EC:1.4.3.-]"
"ko:K01807"	9.49839258053576	4	3	4.74919629026788	2.04226646366486e-06	0.00574285329582559	"rpiA; ribose 5-phosphate isomerase A [EC:5.3.1.6]"
"ko:K05601"	10.624680074113	5	2	4.75150137698083	2.01911784165123e-06	0.0056797784885649	"hcp; hydroxylamine reductase [EC:1.7.99.1]"
"ko:K02821"	8.242710005583	3	3	4.75893084057537	1.94621100245909e-06	0.00548636881593217	"ulaC, sgaA; ascorbate PTS system EIIA or EIIAB component [EC:2.7.1.194]"
"ko:K06333"	8.25929486177004	3	2	4.76850611175942	1.8559704352944e-06	0.00523940453883609	"cotJB; spore coat protein JB"
"ko:K00728"	8.27308277425591	3	3	4.77646656674471	1.78402198238555e-06	0.00503807807825678	"POMT, pmt; dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109]"
"ko:K05297"	9.56999424194352	4	3	4.78499712097176	1.70989783730864e-06	0.00483046139039691	"rubB, alkT; rubredoxin---NAD+ reductase [EC:1.18.1.1]"
"ko:K02501"	9.60089355704915	4	2	4.80044677852458	1.583120450082e-06	0.00447864775328197	"hisH; imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]"
"ko:K20862"	9.63966508015053	4	3	4.81983254007526	1.43678773459955e-06	0.00407041965212052	"yigB; FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.102 3.1.3.104]"
"ko:K18350"	8.36680474569401	3	2	4.83057697218347	1.36137971787227e-06	0.00385815012045001	"vanSC, vanSE, vanSG; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]"
"ko:K00076"	9.67658688187401	4	2	4.838293440937	1.30958699420742e-06	0.00371398871557225	"hdhA; 7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]"
"ko:K11931"	8.40809988545707	3	2	4.8544187322419	1.20740371114622e-06	0.00342902653965525	"pgaB; poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase [EC:3.5.1.-]"
"ko:K02619"	9.71454933942749	4	2	4.85727466971374	1.19012451163419e-06	0.00338114373755273	"pabC; 4-amino-4-deoxychorismate lyase [EC:4.1.3.38]"
"ko:K01751"	9.7217003917499	4	3	4.86085019587495	1.16882679791385e-06	0.00332297458646907	"E4.3.1.15; diaminopropionate ammonia-lyase [EC:4.3.1.15]"
"ko:K00854"	9.72311647026127	4	3	4.86155823513064	1.16465306539173e-06	0.00331227331797409	"xylB, XYLB; xylulokinase [EC:2.7.1.17]"
"ko:K20904"	8.43793330431946	3	1	4.87164306465295	1.1067397891949e-06	1	"hgdB; (R)-2-hydroxyglutaryl-CoA dehydratase subunit beta [EC:4.2.1.167]"
"ko:K10831"	8.44030372177292	3	2	4.8730116258078	1.09909752410953e-06	0.00312803155361572	"tauB; taurine transport system ATP-binding protein [EC:7.6.2.7]"
"ko:K00966"	8.46756979961773	3	2	4.88875370319124	1.01476359417455e-06	0.00289512053418	"GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]"
"ko:K16881"	8.4897536828228	3	2	4.90156157413136	9.5077838850727e-07	0.00271542307757676	"K16881; mannose-1-phosphate guanylyltransferase / phosphomannomutase [EC:2.7.7.13 5.4.2.8]"
"ko:K11068"	9.88958541165007	4	2	4.94479270582504	7.62249312186645e-07	0.00218384427941474	"hlyIII; hemolysin III"
"ko:K00219"	8.59324773090462	3	2	4.96131389065092	7.00179371719386e-07	0.00200741425871948	"fadH; 2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34]"
"ko:K02443"	8.60004424871101	3	2	4.96523786203599	6.86169181955955e-07	0.00196861938303163	"glpP; glycerol uptake operon antiterminator"
"ko:K05799"	9.93129976657783	4	3	4.96564988328891	6.84713866623959e-07	0.00196512879721076	"pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex"
"ko:K02006"	9.9433373382419	4	2	4.97166866912095	6.63790783448883e-07	0.00190574333928174	"cbiO; cobalt/nickel transport system ATP-binding protein"
"ko:K00042"	9.9835192321407	4	2	4.99175961607035	5.98316911917547e-07	0.00172315270632253	"garR, glxR; 2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]"
"ko:K01712"	8.64970868733393	3	2	4.99391163904409	5.91684766537615e-07	0.00170464381239487	"hutU, UROC1; urocanate hydratase [EC:4.2.1.49]"
"ko:K00048"	11.1915946304967	5	4	5.00503327408244	5.58523823896102e-07	0.00160966566046857	"fucO; lactaldehyde reductase [EC:1.1.1.77]"
"ko:K00052"	8.68440055090233	3	2	5.01394099581399	5.33263455563956e-07	0.00153739854239089	"leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]"
"ko:K03568"	8.72785889677112	3	1	5.03903168349987	4.67893031817273e-07	1	"tldD; TldD protein"
"ko:K07443"	10.115196721032	4	1	5.05759836051599	4.24569454219889e-07	1	"ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein"
"ko:K01496"	10.138185219175	4	2	5.06909260958749	3.99716716737343e-07	0.00115598074480439	"hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]"
"ko:K08641"	10.1846698482968	4	3	5.09233492414841	3.53680611857025e-07	0.00102425905193794	"vanX; zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]"
"ko:K06384"	10.1891798493399	4	2	5.09458992466995	3.49496916302004e-07	0.00101264640072831	"spoIIM; stage II sporulation protein M"
"ko:K16264"	10.2336901680591	4	3	5.11684508402956	3.10688593665974e-07	0.000902550364599655	"czcD, zitB; cobalt-zinc-cadmium efflux system protein"
"ko:K15509"	10.2546312273198	4	2	5.12731561365988	2.93902588090306e-07	0.000854962628754702	"hpsN; sulfopropanediol 3-dehydrogenase [EC:1.1.1.308]"
"ko:K01745"	8.89269142097317	3	2	5.13419778571914	2.8334999800046e-07	0.00082454849418134	"hutH, HAL; histidine ammonia-lyase [EC:4.3.1.3]"
"ko:K04069"	8.90810213989339	3	2	5.14309516843613	2.70248633931623e-07	0.000786964022008885	"pflA, pflC, pflE; pyruvate formate lyase activating enzyme [EC:1.97.1.4]"
"ko:K03475"	8.94820303598322	3	3	5.16624743158834	2.38840570358396e-07	0.000695981422024365	"ulaA, sgaT; ascorbate PTS system EIIC component"
"ko:K01620"	10.3583432298831	4	3	5.17917161494154	2.22873367637384e-07	0.000649898740030613	"ltaE; threonine aldolase [EC:4.1.2.48]"
"ko:K07642"	8.98927395562536	3	2	5.1899597380996	2.10339556361266e-07	0.000613560485905813	"baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]"
"ko:K17810"	8.99619335741496	3	2	5.19395465658545	2.05873303053191e-07	0.000600944171612264	"asl; D-aspartate ligase [EC:6.3.1.12]"
"ko:K17624"	10.4125251742889	4	2	5.20626258714443	1.92681936810424e-07	0.000563209301296869	"engCP, engBF, endoEF; endo-alpha-N-acetylgalactosaminidase [EC:3.2.1.97]"
"ko:K22445"	9.0692926152097	3	2	5.2361585327508	1.63953141057745e-07	0.000480710609581308	"ald, crtNc; 4,4'-diapolycopenoate synthase [EC:1.2.99.10]"
"ko:K22405"	9.07555617135089	3	2	5.239774798575	1.6077267365489e-07	0.000471546251829792	"fprA1_2; NADH oxidase (H2O-forming) [EC:1.6.3.4]"
"ko:K00656"	9.08049026742503	3	2	5.24262350027162	1.58309360538476e-07	0.000464637973180426	"E2.3.1.54, pflD; formate C-acetyltransferase [EC:2.3.1.54]"
"ko:K02217"	11.7519176213614	5	3	5.25561733346836	1.47528759718115e-07	0.000433439496051821	"ftnA, ftn; ferritin [EC:1.16.3.2]"
"ko:K03386"	9.11403714212396	3	3	5.26199179740952	1.4250312576972e-07	0.000418816686637206	"PRDX2_4, ahpC; peroxiredoxin 2/4 [EC:1.11.1.24]"
"ko:K19285"	9.20432081736766	3	2	5.3141171016149	1.07175683749488e-07	0.000315953915693489	"nfrA1; FMN reductase (NADPH) [EC:1.5.1.38]"
"ko:K22339"	9.23396917520031	3	3	5.33123458899061	9.75473096984219e-08	0.000287667016300646	"hylB; formate dehydrogenase (NAD+, ferredoxin) subunit B [EC:1.17.1.11]"
"ko:K05825"	9.27356963827194	3	2	5.35409792700505	8.59842866670672e-08	0.000254513488534519	"LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]"
"ko:K07138"	9.29475527741875	3	2	5.36632946146941	8.03551051241137e-08	0.000238011821377625	"K07138; uncharacterized protein"
"ko:K01090"	10.7794244623993	4	2	5.38971223119963	7.05705949807553e-08	0.000209524096497862	"E3.1.3.16; protein phosphatase [EC:3.1.3.16]"
"ko:K02302"	10.7888747373947	4	3	5.39443736869736	6.87385979253065e-08	0.000204222374436086	"cysG; uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]"
"ko:K10202"	9.36046088347377	3	2	5.40426461081254	6.50748184071064e-08	0.000193532509942735	"ngcG; N-acetylglucosamine transport system permease protein"
"ko:K06864"	9.36847382093155	3	2	5.40889088241079	6.34162510548098e-08	0.000188663346888059	"larE; pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.37]"
"ko:K01192"	10.8649012787152	4	2	5.4324506393576	5.55853323073819e-08	0.000165533119611383	"E3.2.1.25, MANBA, manB; beta-mannosidase [EC:3.2.1.25]"
"ko:K05499"	12.231963083078	5	3	5.47030019040604	4.49273956991716e-08	0.000133928566579231	"cytR; LacI family transcriptional regulator, repressor for deo operon, udp, cdd, tsx, nupC, and nupG"
