"ogs"	"Z_sum"	"w_sum"	"Z_meta"	"p_meta"	"q_meta"	"gene"	"annot"
"ko:K02867"	5.72463581114745	11	1.72604264063708	0.084339741781616	1	"RP-L11, MRPL11, rplK"	"RP-L11, MRPL11, rplK; large subunit ribosomal protein L11"
"ko:K02068"	5.1875513859631	9	1.72918379532103	0.0837762056266455	1	"STAR1, fetA"	"STAR1, fetA; UDP-glucose/iron transport system ATP-binding protein"
"ko:K00012"	9.32445776919737	29	1.73150833876874	0.0833611389090448	1	"UGDH, ugd"	"UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]"
"ko:K05996"	5.48210689144287	10	1.73359441534649	0.082990072065204	1	"cpt"	"cpt; carboxypeptidase T [EC:3.4.17.18]"
"ko:K07460"	4.90506047949571	8	1.73420076359078	0.0828824675365972	1	"yraN"	"yraN; putative endonuclease"
"ko:K13002"	4.26950790528061	6	1.74301930345276	0.0813302430028741	1	"wbyL"	"wbyL; glycosyltransferase [EC:2.4.1.-]"
"ko:K20861"	4.6198997908881	7	1.74615798981846	0.0807835024669546	1	"ybjI"	"ybjI; FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.102 3.1.3.104]"
"ko:K02338"	5.24566610001446	9	1.74855536667149	0.0803679071881329	1	"dnaN"	"dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]"
"ko:K03073"	7.21592712301582	17	1.75011939499727	0.0800977137193621	1	"secE"	"secE; preprotein translocase subunit SecE"
"ko:K11041"	3.91506332105502	5	1.75086954441902	0.0799683839276124	1	"eta"	"eta; exfoliative toxin A/B"
"ko:K08086"	4.30394835628325	6	1.75707955869739	0.0789042494035882	1	"fimV"	"fimV; pilus assembly protein FimV"
"ko:K02042"	6.09678881794823	12	1.75999133261736	0.0784092761644995	1	"phnE"	"phnE; phosphonate transport system permease protein"
"ko:K01654"	4.65793150922914	7	1.76053262819886	0.078317540333529	1	"neuB, nnaB"	"neuB, nnaB; N-acetylneuraminate synthase [EC:2.5.1.56]"
"ko:K07281"	6.58981529663664	14	1.7612022201526	0.0782041824248846	1	"ipct"	"ipct; 1L-myo-inositol 1-phosphate cytidylyltransferase [EC:2.7.7.74]"
"ko:K00606"	5.86132610804023	11	1.76725631584396	0.0771853121546808	1	"panB"	"panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]"
"ko:K21011"	5.59267586116649	10	1.76855939363297	0.0769674322572865	1	"pelF"	"pelF; polysaccharide biosynthesis protein PelF"
"ko:K03458"	7.2935723603927	17	1.76895113117557	0.0769020302367411	1	"TC.NCS2"	"TC.NCS2; nucleobase:cation symporter-2, NCS2 family"
"ko:K07078"	3.95699045638458	5	1.76961992935877	0.0767904766149173	1	"K07078"	"K07078; uncharacterized protein"
"ko:K01469"	5.87471449833233	11	1.77129306740266	0.0765119796948314	1	"OPLAH, OXP1, oplAH"	"OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]"
"ko:K00563"	6.39787553697384	13	1.77445140789199	0.0759885129206934	1	"rlmA1"	"rlmA1; 23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]"
"ko:K16849"	5.3312984123477	9	1.77709947078257	0.0755518752431415	1	"uxaA1"	"uxaA1; altronate dehydratase small subunit [EC:4.2.1.7]"
"ko:K00097"	5.62027021341078	10	1.77728549399787	0.075521279111926	1	"pdxA"	"pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]"
"ko:K02996"	6.66466238491686	14	1.7812059459199	0.0748788126727337	1	"RP-S9, MRPS9, rpsI"	"RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9"
"ko:K00278"	6.17602790211583	12	1.78286568590461	0.07460817002549	1	"nadB"	"nadB; L-aspartate oxidase [EC:1.4.3.16]"
"ko:K01939"	4.40555902699174	6	1.79856194130702	0.0720880022099777	1	"purA, ADSS"	"purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]"
"ko:K02864"	7.43235587719785	17	1.80261107816864	0.0714493159765275	1	"RP-L10, MRPL10, rplJ"	"RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10"
"ko:K02015"	7.21145365892952	16	1.80286341473238	0.0714096679319304	1	"ABC.FEV.P"	"ABC.FEV.P; iron complex transport system permease protein"
"ko:K13277"	8.65094552909964	23	1.80384683803988	0.0712553208974501	1	"epr"	"epr; minor extracellular protease Epr [EC:3.4.21.-]"
"ko:K09808"	5.71018436228627	10	1.80571884443007	0.0709622675998529	1	"lolC_E"	"lolC_E; lipoprotein-releasing system permease protein"
"ko:K11189"	4.03982996815059	5	1.8066668852651	0.0708142338961111	1	NA	NA
"ko:K01867"	4.04465596880341	5	1.80882513836894	0.0704781735682167	1	"WARS, trpS"	"WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]"
"ko:K03547"	7.47174598145795	17	1.81216458172561	0.0699607699312309	1	"sbcD, mre11"	"sbcD, mre11; DNA repair protein SbcD/Mre11"
"ko:K01788"	5.44231580958283	9	1.81410526986094	0.0696615204009294	1	"nanE"	"nanE; N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9]"
"ko:K00031"	7.0345228894399	15	1.81630599995437	0.0693234453865392	1	"IDH1, IDH2, icd"	"IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]"
"ko:K06395"	5.16149212506144	8	1.82486304133595	0.0680216996890935	1	"spoIIIAF"	"spoIIIAF; stage III sporulation protein AF"
"ko:K13641"	4.08384254125084	5	1.82634990632847	0.0677975723173542	1	"iclR"	"iclR; IclR family transcriptional regulator, acetate operon repressor"
"ko:K01902"	5.48124797167333	9	1.82708265722444	0.0676873424030086	1	"sucD"	"sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]"
"ko:K18330"	5.77926796597669	10	1.82756499809348	0.0676148629187736	1	"hndA"	"hndA; NADP-reducing hydrogenase subunit HndA [EC:1.12.1.3]"
"ko:K18348"	6.34742580460933	12	1.83234399847619	0.0669001858216932	1	"vanT"	"vanT; serine/alanine racemase [EC:5.1.1.18 5.1.1.1]"
"ko:K13059"	4.53140069078759	6	1.8499365854208	0.0643226900547388	1	"nahK, lnpB"	"nahK, lnpB; N-acetylhexosamine 1-kinase [EC:2.7.1.162]"
"ko:K02892"	9.06947824778652	24	1.85129949502902	0.0641264787074319	1	"RP-L23, MRPL23, rplW"	"RP-L23, MRPL23, rplW; large subunit ribosomal protein L23"
"ko:K01583"	4.5353914621526	6	1.8515658110082	0.0640881962900096	1	"E4.1.1.19"	"E4.1.1.19; arginine decarboxylase [EC:4.1.1.19]"
"ko:K10542"	7.1805256296739	15	1.85400374538284	0.0637386241587067	1	"mglA"	"mglA; methyl-galactoside transport system ATP-binding protein [EC:7.5.2.11]"
"ko:K09800"	4.54586683640653	6	1.85584236463933	0.0634760300870702	1	"tamB"	"tamB; translocation and assembly module TamB"
"ko:K09123"	5.56914690095085	9	1.85638230031695	0.0633990857551278	1	"lhpI"	"lhpI; cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]"
"ko:K00338"	5.25378233180635	8	1.85749255684917	0.0632411091672629	1	"nuoI"	"nuoI; NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]"
"ko:K07783"	4.55358145121082	6	1.85899184294477	0.0630282946068958	1	"uhpC"	"uhpC; MFS transporter, OPA family, sugar phosphate sensor protein UhpC"
"ko:K10986"	4.16276334189301	5	1.86164436134339	0.0626532359414318	1	"agaD"	"agaD; galactosamine PTS system EIID component"
"ko:K21573"	4.16855300274911	5	1.86423357639157	0.062288910122159	1	"susC"	"susC; TonB-dependent starch-binding outer membrane protein SusC"
"ko:K09818"	4.1755159777164	5	1.86734751346207	0.0618530743013493	1	"ABC.MN.S"	"ABC.MN.S; manganese/iron transport system substrate-binding protein"
"ko:K02617"	5.29916517158957	8	1.87353781372928	0.0609941561526444	1	"paaY"	"paaY; phenylacetic acid degradation protein"
"ko:K02931"	8.9997605415417	23	1.87657979597355	0.0605757086281772	1	"RP-L5, MRPL5, rplE"	"RP-L5, MRPL5, rplE; large subunit ribosomal protein L5"
"ko:K03753"	6.51408009164654	12	1.88045294721746	0.0600463733229234	1	"mobB"	"mobB; molybdopterin-guanine dinucleotide biosynthesis adapter protein"
"ko:K02190"	5.66384698828363	9	1.88794899609454	0.0590327979707282	1	"cbiK"	"cbiK; sirohydrochlorin cobaltochelatase [EC:4.99.1.3]"
"ko:K01129"	4.6275124666015	6	1.88917405359028	0.0588685102067739	1	"dgt"	"dgt; dGTPase [EC:3.1.5.1]"
"ko:K01684"	6.27019648819806	11	1.89053537392337	0.0586863942212314	1	"dgoD"	"dgoD; galactonate dehydratase [EC:4.2.1.6]"
"ko:K06959"	6.27273829898671	11	1.89130175871192	0.0585840740759957	1	"tex"	"tex; protein Tex"
"ko:K00033"	5.68908982461885	9	1.89636327487295	0.0579120246008309	1	"PGD, gnd, gntZ"	"PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]"
"ko:K05838"	5.68975641576505	9	1.89658547192168	0.0578826695176449	1	"ybbN"	"ybbN; putative thioredoxin"
"ko:K07132"	6.00100252826003	10	1.89768362337307	0.0577377711507874	1	"MuB"	"MuB; Enterobacteriaceae phage ATP-dependent target DNA activator"
"ko:K07275"	4.24556008811744	5	1.89867219191812	0.0576075899865347	1	"ompW"	"ompW; outer membrane protein"
"ko:K09968"	5.69781450485057	9	1.89927150161686	0.0575287878476481	1	"K09968"	"K09968; uncharacterized protein"
"ko:K02067"	5.69915789842409	9	1.8997192994747	0.0574699662437174	1	"mlaD, linM"	"mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein"
"ko:K11529"	6.01577831347308	10	1.90235613692213	0.057124611288756	1	"gck, gckA, GLYCTK"	"gck, gckA, GLYCTK; glycerate 2-kinase [EC:2.7.1.165]"
"ko:K11214"	4.25550712417199	5	1.90312064167664	0.0570248050926547	1	"SHPK"	"SHPK; sedoheptulokinase [EC:2.7.1.14]"
"ko:K06393"	4.66776761802328	6	1.90560815034058	0.056701063902692	1	"spoIIIAD"	"spoIIIAD; stage III sporulation protein AD"
"ko:K07794"	5.04790606607469	7	1.907929156064	0.0564003733226424	1	"tctB"	"tctB; putative tricarboxylic transport membrane protein"
"ko:K04759"	4.27421734260738	5	1.91148810573572	0.0559418838820365	1	"feoB"	"feoB; ferrous iron transport protein B"
"ko:K02994"	9.36636172238731	24	1.91190058051539	0.0558889472223222	1	"RP-S8, rpsH"	"RP-S8, rpsH; small subunit ribosomal protein S8"
"ko:K10826"	5.06104434792844	7	1.9128949598411	0.0557615009489591	1	NA	NA
"ko:K21571"	4.28499501829463	5	1.91630802883095	0.0553258995238248	1	"susE_F"	"susE_F; starch-binding outer membrane protein SusE/F"
"ko:K10764"	5.0722285614002	7	1.91712219519198	0.0552224095195748	1	"metZ"	"metZ; O-succinylhomoserine sulfhydrylase [EC:2.5.1.-]"
"ko:K08306"	4.28831647335386	5	1.91779342869028	0.055137209341041	1	"mltC"	"mltC; membrane-bound lytic murein transglycosylase C [EC:4.2.2.-]"
"ko:K08308"	4.28831647335386	5	1.91779342869028	0.055137209341041	1	"mltE, emtA"	"mltE, emtA; membrane-bound lytic murein transglycosylase E [EC:4.2.2.-]"
"ko:K00648"	6.36482229037651	11	1.91906612676994	0.0549759656514903	1	"fabH"	"fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]"
"ko:K10710"	7.182325493596	14	1.91955723123773	0.0549138506900883	1	"frlD"	"frlD; fructoselysine 6-kinase [EC:2.7.1.218]"
"ko:K02313"	5.43396416077981	8	1.92119645340604	0.0547069451293775	1	"dnaA"	"dnaA; chromosomal replication initiator protein"
"ko:K15533"	5.44734994714492	8	1.92592904356118	0.0541132343623465	1	"K15533"	"K15533; 1,3-beta-galactosyl-N-acetylhexosamine phosphorylase [EC:2.4.1.211]"
"ko:K06857"	6.39565113967536	11	1.92836137457383	0.0538101926898821	1	"tupC, vupC"	"tupC, vupC; tungstate transport system ATP-binding protein [EC:7.3.2.6]"
"ko:K00172"	5.45825613894355	8	1.92978496465004	0.0536334872061476	1	"porC, porG"	"porC, porG; pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]"
"ko:K03200"	5.79896034035418	9	1.93298678011806	0.0532378263655148	1	"virB5, lvhB5"	"virB5, lvhB5; type IV secretion system protein VirB5"
"ko:K03075"	6.11577079748475	10	1.93397653675962	0.0531160127428366	1	"secG"	"secG; preprotein translocase subunit SecG"
"ko:K02803"	6.70701008588765	12	1.93614703927238	0.0528496947339647	1	"nagEb"	"nagEb; N-acetylglucosamine PTS system EIIB component [EC:2.7.1.193]"
"ko:K05809"	5.12581322606188	7	1.93737529473221	0.0526994843265176	1	"raiA"	"raiA; ribosome-associated inhibitor A"
"ko:K02018"	6.73426696727019	12	1.94401542317412	0.0518935912476439	1	"modB"	"modB; molybdate transport system permease protein"
"ko:K03149"	7.02087213712675	13	1.94723957606823	0.051506019031211	1	"thiG"	"thiG; thiazole synthase [EC:2.8.1.10]"
"ko:K10947"	8.27012684587841	18	1.94928759133118	0.051261089613292	1	"padR"	"padR; PadR family transcriptional regulator, regulatory protein PadR"
"ko:K05303"	4.37498997726869	5	1.95655499801061	0.0503998103153772	1	"K05303"	"K05303; O-methyltransferase [EC:2.1.1.-]"
"ko:K05567"	5.1788411105602	7	1.95741795115141	0.0502983496595628	1	"mnhC, mrpC"	"mnhC, mrpC; multicomponent Na+:H+ antiporter subunit C"
"ko:K10254"	8.76311699586824	20	1.95949252975451	0.0500551338825389	1	"ohyA, sph"	"ohyA, sph; oleate hydratase [EC:4.2.1.53]"
"ko:K03581"	4.80358997210286	6	1.96105739420035	0.0498723280697267	1	"recD"	"recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]"
"ko:K02895"	9.40756657137267	23	1.9616132313327	0.0498075306422356	1	"RP-L24, MRPL24, rplX"	"RP-L24, MRPL24, rplX; large subunit ribosomal protein L24"
"ko:K21744"	7.07297180560398	13	1.96168942423202	0.0497986538615509	1	"tipA"	"tipA; MerR family transcriptional regulator, thiopeptide resistance regulator"
"ko:K10026"	7.84743794409869	16	1.96185948602467	0.0497788457604291	1	"queE"	"queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]"
"ko:K00943"	4.39159990637994	5	1.96398318412945	0.0495320420473803	1	"tmk, DTYMK"	"tmk, DTYMK; dTMP kinase [EC:2.7.4.9]"
"ko:K01266"	5.89229408877962	9	1.96409802959321	0.0495187246889757	1	"dmpA, dap"	"dmpA, dap; D-aminopeptidase [EC:3.4.11.19]"
"ko:K15780"	4.82086693773134	6	1.96811068588258	0.0490553036026911	1	"tilS-hprT"	"tilS-hprT; bifunctional protein TilS/HprT [EC:6.3.4.19 2.4.2.8]"
"ko:K00082"	6.53009856298752	11	1.96889879795169	0.0489647136271473	1	"ribD2"	"ribD2; 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:1.1.1.193]"
"ko:K09768"	5.9076019966601	9	1.96920066555337	0.0489300525018181	1	"K09768"	"K09768; uncharacterized protein"
"ko:K00384"	6.22938972245747	10	1.96990599558097	0.0488491451768377	1	"trxB, TRR"	"trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]"
"ko:K03429"	6.82700657555282	12	1.97078704207738	0.0487482394745668	1	"ugtP"	"ugtP; processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]"
"ko:K18814"	5.58535832784606	8	1.97472237448835	0.0482996623729924	1	"ictB"	"ictB; putative inorganic carbon (hco3(-)) transporter"
"ko:K07497"	11.8536888647474	36	1.97561481079123	0.0481984198961188	1	"K07497"	"K07497; putative transposase"
"ko:K05593"	4.41839014327802	5	1.97596414229694	0.0481588385488487	1	"aadK"	"aadK; aminoglycoside 6-adenylyltransferase [EC:2.7.7.-]"
"ko:K13967"	4.42747234589843	5	1.98002582678587	0.0477006266972666	1	"nanEK"	"nanEK; N-acetylmannosamine-6-phosphate 2-epimerase / N-acetylmannosamine kinase [EC:5.1.3.9 2.7.1.60]"
"ko:K10202"	5.60355624909017	8	1.98115631124596	0.0475737469384219	1	"ngcG"	"ngcG; N-acetylglucosamine transport system permease protein"
"ko:K11068"	7.93354885422563	16	1.98338721355641	0.047324194269459	1	"hlyIII"	"hlyIII; hemolysin III"
"ko:K00782"	4.43708832349561	5	1.98432622270135	0.0472194847291285	1	"lldG"	"lldG; L-lactate dehydrogenase complex protein LldG"
"ko:K13541"	6.27719467720373	10	1.98502324962492	0.0471418848522574	1	"cbiGH-cobJ"	"cbiGH-cobJ; cobalt-precorrin 5A hydrolase / cobalt-factor III methyltransferase / precorrin-3B C17-methyltransferase [EC:3.7.1.12 2.1.1.272 2.1.1.131]"
"ko:K10974"	5.95591496332949	9	1.9853049877765	0.0471105494516876	1	"codB"	"codB; cytosine permease"
"ko:K00690"	5.25414395162218	7	1.9858797497895	0.0470466777618256	1	"E2.4.1.7"	"E2.4.1.7; sucrose phosphorylase [EC:2.4.1.7]"
"ko:K00763"	6.87969997150671	12	1.98599831524663	0.0470335109827898	1	"pncB, NAPRT1"	"pncB, NAPRT1; nicotinate phosphoribosyltransferase [EC:6.3.4.21]"
"ko:K06383"	5.25587444776959	7	1.9865338158539	0.0469740818673692	1	"spoIIGA"	"spoIIGA; stage II sporulation protein GA (sporulation sigma-E factor processing peptidase) [EC:3.4.23.-]"
"ko:K02961"	10.1309683980768	26	1.9868463674379	0.0469394245312589	1	"RP-S17, MRPS17, rpsQ"	"RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17"
"ko:K13638"	5.25885259142996	7	1.98765944835303	0.0468493666760159	1	"zntR"	"zntR; MerR family transcriptional regulator, Zn(II)-responsive regulator of zntA"
"ko:K16181"	7.70631622944448	15	1.98976229448309	0.046617126812297	1	"pylC"	"pylC; 3-methylornithine--L-lysine ligase [EC:6.3.2.59]"
"ko:K01012"	6.89327461627458	12	1.98991697765207	0.0466000818155367	1	"bioB"	"bioB; biotin synthase [EC:2.8.1.6]"
"ko:K03823"	9.54686065027042	23	1.99065805457568	0.0465184931012443	1	"pat, bar"	"pat, bar; phosphinothricin acetyltransferase [EC:2.3.1.183]"
"ko:K02926"	9.33918411967612	22	1.99112074449189	0.0464676143449153	1	"RP-L4, MRPL4, rplD"	"RP-L4, MRPL4, rplD; large subunit ribosomal protein L4"
"ko:K02487"	6.90947426788902	12	1.99459341426226	0.0460872424540073	1	NA	NA
"ko:K05343"	8.00760536047319	16	2.0019013401183	0.0452953435089182	1	"treS"	"treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]"
"ko:K01057"	6.33553967136284	10	2.00347355678612	0.045126483125098	1	"PGLS, pgl, devB"	"PGLS, pgl, devB; 6-phosphogluconolactonase [EC:3.1.1.31]"
"ko:K05589"	7.23048867043549	13	2.00537674214743	0.0449227861893353	1	"ftsB"	"ftsB; cell division protein FtsB"
"ko:K02878"	9.82852481257907	24	2.00623922625853	0.044830730599387	1	"RP-L16, MRPL16, rplP"	"RP-L16, MRPL16, rplP; large subunit ribosomal protein L16"
"ko:K03575"	6.66046845813699	11	2.00820680033067	0.0446213206835631	1	"mutY"	"mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]"
"ko:K00334"	6.02670846603701	9	2.00890282201234	0.0445474405985858	1	"nuoE"	"nuoE; NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]"
"ko:K02242"	5.31961566857883	7	2.01062573278603	0.0443650039014861	1	"comFC"	"comFC; competence protein ComFC"
"ko:K03737"	5.32092812418646	7	2.01112179437811	0.0443125936543292	1	"por, nifJ"	"por, nifJ; pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]"
"ko:K03830"	9.21991090607797	21	2.01194950608815	0.0442252600065411	1	"yafP"	"yafP; putative acetyltransferase [EC:2.3.1.-]"
"ko:K13713"	4.92827268028685	6	2.01195889666687	0.0442242700203501	1	"purCD"	"purCD; fusion protein PurCD [EC:6.3.2.6 6.3.4.13]"
"ko:K02566"	6.68433400121318	11	2.01540253231265	0.0438624893255041	1	"nagD"	"nagD; 5'-nucleotidase [EC:3.1.3.5]"
"ko:K00595"	5.70251729827491	8	2.01614432572189	0.0437848861584261	1	"cobL-cbiET"	"cobL-cbiET; precorrin-6B C5,15-methyltransferase / cobalt-precorrin-6B C5,C15-methyltransferase [EC:2.1.1.132 2.1.1.289 2.1.1.196]"
"ko:K18697"	4.95148026014546	6	2.02143335146995	0.0432349251488993	1	"pgpC"	"pgpC; phosphatidylglycerophosphatase C [EC:3.1.3.27]"
"ko:K04113"	4.52101856998644	5	2.02186097000571	0.0431907168921374	1	"bcrB, badE"	"bcrB, badE; benzoyl-CoA reductase subunit B [EC:1.3.7.8]"
"ko:K01838"	8.34606272425323	17	2.0242175394192	0.0429477736967844	1	"pgmB"	"pgmB; beta-phosphoglucomutase [EC:5.4.2.6]"
"ko:K02904"	10.3669013102676	26	2.03311661832865	0.0420407424264676	1	"RP-L29, rpmC"	"RP-L29, rpmC; large subunit ribosomal protein L29"
"ko:K07029"	7.05681812550162	12	2.0371279221903	0.0416372244467101	1	"dagK"	"dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]"
"ko:K00887"	4.55857475001516	5	2.0386566043096	0.0414843116505254	1	"dgkA"	"dgkA; undecaprenol kinase [EC:2.7.1.66]"
"ko:K03972"	5.00124576908399	6	2.04175003541817	0.0411763327548548	1	"pspE"	"pspE; phage shock protein E"
"ko:K03147"	7.07338286809153	12	2.04190975148697	0.0411604843055061	1	"thiC"	"thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17]"
"ko:K07053"	6.80332339763503	11	2.0512791852183	0.0402397663147	1	"E3.1.3.97"	"E3.1.3.97; 3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]"
"ko:K19510"	5.42829968223309	7	2.05170442873139	0.0401983960933356	1	"gfrF"	"gfrF; fructoselysine-6-phosphate deglycase"
"ko:K01599"	7.95660854524714	15	2.05438749253559	0.0399382026454943	1	"hemE, UROD"	"hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]"
"ko:K06133"	7.12707877891424	12	2.0574104257709	0.0396467631213906	1	"LYS5, acpT"	"LYS5, acpT; 4'-phosphopantetheinyl transferase [EC:2.7.8.-]"
"ko:K00658"	5.44795299058918	7	2.05913268106708	0.0394815298761585	1	"DLST, sucB"	"DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]"
"ko:K01077"	8.51606132399245	17	2.06544825606225	0.0388806066708129	1	"E3.1.3.1, phoA, phoB"	"E3.1.3.1, phoA, phoB; alkaline phosphatase [EC:3.1.3.1]"
"ko:K12112"	5.46602175638478	7	2.06596203260894	0.0388320647268344	1	"ebgC"	"ebgC; evolved beta-galactosidase subunit beta"
"ko:K02899"	7.7327575061386	14	2.06666637449822	0.0387656017271235	1	"RP-L27, MRPL27, rpmA"	"RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27"
"ko:K16213"	8.01468532639261	15	2.06938285294744	0.0385101742848517	1	"cbe, mbe"	"cbe, mbe; cellobiose epimerase [EC:5.1.3.11]"
"ko:K09471"	5.87471183653654	8	2.07702428856593	0.0377993175428238	1	"puuB, ordL"	"puuB, ordL; gamma-glutamylputrescine oxidase [EC:1.4.3.-]"
"ko:K20490"	5.50990268881072	7	2.08254746610847	0.037292492002776	1	"nisF, spaF, cprA, epiF"	"nisF, spaF, cprA, epiF; lantibiotic transport system ATP-binding protein"
"ko:K02188"	6.59047401634672	10	2.08409087518134	0.0371519019078903	1	"cbiD"	"cbiD; cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195]"
"ko:K02874"	10.2299440970828	24	2.08817859458746	0.0367817274485904	1	"RP-L14, MRPL14, rplN"	"RP-L14, MRPL14, rplN; large subunit ribosomal protein L14"
"ko:K10201"	5.91073434641902	8	2.08976016907256	0.0366393490064256	1	"ngcF"	"ngcF; N-acetylglucosamine transport system permease protein"
"ko:K02890"	9.81648262023165	22	2.09288112672579	0.0363597674164018	1	"RP-L22, MRPL22, rplV"	"RP-L22, MRPL22, rplV; large subunit ribosomal protein L22"
"ko:K02963"	5.92830737462314	8	2.09597317277712	0.0360845708148534	1	"RP-S18, MRPS18, rpsR"	"RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18"
"ko:K05338"	8.1224606618586	15	2.09721032490688	0.0359749609113446	1	"lrgA"	"lrgA; holin-like protein"
"ko:K15496"	7.26677715157607	12	2.09773787230173	0.0359283073811265	1	"wtpB"	"wtpB; molybdate/tungstate transport system permease protein"
"ko:K01582"	5.56035217148931	7	2.10161557824267	0.0355869641161732	1	"E4.1.1.18, ldcC, cadA"	"E4.1.1.18, ldcC, cadA; lysine decarboxylase [EC:4.1.1.18]"
"ko:K06379"	5.15248543179789	6	2.10349336917145	0.0354226643142403	1	"spoIIAB"	"spoIIAB; stage II sporulation protein AB (anti-sigma F factor) [EC:2.7.11.1]"
"ko:K03503"	7.29819655755885	12	2.1068078735527	0.0351342367340975	1	"umuD"	"umuD; DNA polymerase V [EC:3.4.21.-]"
"ko:K15634"	10.1560848609829	23	2.11769008390177	0.0342013232102534	1	"gpmB"	"gpmB; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]"
"ko:K17234"	5.20000248352562	6	2.12289212430718	0.0337628925722973	1	"araN"	"araN; arabinooligosaccharide transport system substrate-binding protein"
"ko:K21023"	4.74822547456262	5	2.12347098672364	0.0337144042222372	1	"mucR"	"mucR; diguanylate cyclase [EC:2.7.7.65]"
"ko:K07727"	11.4360612579111	29	2.12362326270129	0.0337016587387533	1	"K07727"	"K07727; putative transcriptional regulator"
"ko:K06042"	6.73448881050962	10	2.12963235181285	0.0332019779431372	1	"cobH-cbiC"	"cobH-cbiC; precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]"
"ko:K01912"	8.2575485343955	15	2.13208986361422	0.0329994597627282	1	"paaK"	"paaK; phenylacetate-CoA ligase [EC:6.2.1.30]"
"ko:K06381"	5.22855675664816	6	2.13454935749489	0.03279783786899	1	"spoIID"	"spoIID; stage II sporulation protein D"
"ko:K01452"	4.77320033872691	5	2.13464008552368	0.0327904204758039	1	"E3.5.1.41"	"E3.5.1.41; chitin deacetylase [EC:3.5.1.41]"
"ko:K20531"	6.41235504795502	9	2.13745168265167	0.0325612716274572	1	"trbF"	"trbF; type IV secretion system protein TrbF"
"ko:K02099"	6.76070118859525	10	2.13792143357686	0.0325231203448369	1	"araC"	"araC; AraC family transcriptional regulator, arabinose operon regulatory protein"
"ko:K02965"	10.0357025670677	22	2.13961897643068	0.0323855717617851	1	"RP-S19, rpsS"	"RP-S19, rpsS; small subunit ribosomal protein S19"
"ko:K03925"	6.42355750676677	9	2.14118583558892	0.0322590548306314	1	"mraZ"	"mraZ; transcriptional regulator MraZ"
"ko:K02564"	7.11935591322888	11	2.14656657392529	0.0318278034042292	1	"nagB, GNPDA"	"nagB, GNPDA; glucosamine-6-phosphate deaminase [EC:3.5.99.6]"
"ko:K02749"	5.26078983434662	6	2.14770845636168	0.0317369231703405	1	NA	NA
"ko:K02750"	5.26078983434662	6	2.14770845636168	0.0317369231703405	1	"glvC, malP, aglA"	"glvC, malP, aglA; alpha-glucoside PTS system EIICB component [EC:2.7.1.208 2.7.1.-]"
"ko:K02020"	7.44292900173987	12	2.14858853135689	0.031667031609235	1	"modA"	"modA; molybdate transport system substrate-binding protein"
