"mod"	"comp"	"n"	"n_sig"	"p"	"est"	"mean_sig_est"	"q"	"V2"
"path:map04022"	"hdi_diff"	121	0	1	0	0.0213560513212465	1	"cGMP-PKG signaling pathway"
"path:map04024"	"human"	172	1	0.999998959830948	0.0698888385748578	0.0389851992101211	1	"cAMP signaling pathway"
"path:map04024"	"hdi_diff"	172	1	0.999919995579333	0.103418662844155	-0.0199811033866177	1	"cAMP signaling pathway"
"path:map04061"	"human"	121	0	1	0	0	1	"Viral protein interaction with cytokine and cytokine receptor"
"path:map04061"	"hdi_diff"	121	0	1	0	0	1	"Viral protein interaction with cytokine and cytokine receptor"
"path:map04062"	"human"	162	1	0.99999767672249	0.0742670704595916	0.0529219752058719	1	"Chemokine signaling pathway"
"path:map04062"	"hdi_diff"	162	1	0.999861297127749	0.1098933025931	-0.0371656295825252	1	"Chemokine signaling pathway"
"path:map04064"	"human"	97	0	1	0	0	1	"NF-kappa B signaling pathway"
"path:map04064"	"hdi_diff"	97	0	1	0	0	1	"NF-kappa B signaling pathway"
"path:map04066"	"human"	76	3	0.937636232018297	0.493880608605204	-0.069042818218114	1	"HIF-1 signaling pathway"
"path:map04066"	"hdi_diff"	76	2	0.917563632335212	0.480342265048225	0.07107974656236	1	"HIF-1 signaling pathway"
"path:map04068"	"human"	102	2	0.997275297718283	0.239946307589329	0.101340104561812	1	"FoxO signaling pathway"
"path:map04068"	"hdi_diff"	102	2	0.97468036135464	0.355071938402079	0.0220876736463763	1	"FoxO signaling pathway"
"path:map04070"	"human"	55	1	0.987656547445814	0.222494113824679	-0.0412297022960012	1	"Phosphatidylinositol signaling system"
"path:map04070"	"hdi_diff"	55	1	0.950678039876615	0.329155865383391	0.053165016508323	1	"Phosphatidylinositol signaling system"
"path:map04071"	"human"	82	1	0.998577879548542	0.148159748615808	-0.0883910217939056	1	"Sphingolipid signaling pathway"
"path:map04071"	"hdi_diff"	82	1	0.988769967535877	0.219192808917135	-0.0174179083524215	1	"Sphingolipid signaling pathway"
"path:map04072"	"human"	108	0	1	0	-0.0078861805477464	1	"Phospholipase D signaling pathway"
"path:map04072"	"hdi_diff"	108	0	1	0	0.0127135240891542	1	"Phospholipase D signaling pathway"
"path:map04075"	"human"	45	0	1	0	0	1	"Plant hormone signal transduction"
"path:map04075"	"hdi_diff"	45	0	1	0	0	1	"Plant hormone signal transduction"
"path:map04110"	"human"	111	1	0.999860760300155	0.108965067574013	-0.047607511853488	1	"Cell cycle"
"path:map04110"	"hdi_diff"	111	0	1	0	0.00625223506909661	1	"Cell cycle"
"path:map04111"	"human"	126	0	1	0	0	1	"Cell cycle - yeast"
"path:map04111"	"hdi_diff"	126	0	1	0	0	1	"Cell cycle - yeast"
"path:map04112"	"human"	31	5	0.0848954831330679	2.31767044879485	0.326158140729495	1	"Cell cycle - Caulobacter"
"path:map04112"	"hdi_diff"	31	2	0.496454003839059	1.22794982382741	-0.00722813016165052	1	"Cell cycle - Caulobacter"
"path:map04113"	"human"	103	0	1	0	0.00603679041759461	1	"Meiosis - yeast"
"path:map04113"	"hdi_diff"	103	0	1	0	-0.00113174277389511	1	"Meiosis - yeast"
"path:map04114"	"human"	80	0	1	0	0	1	"Oocyte meiosis"
"path:map04114"	"hdi_diff"	80	0	1	0	0	1	"Oocyte meiosis"
"path:map04115"	"human"	67	0	1	0	0.0158337414240292	1	"p53 signaling pathway"
"path:map04115"	"hdi_diff"	67	0	1	0	0.00448475856667108	1	"p53 signaling pathway"
"path:map04120"	"human"	133	1	0.999976155731344	0.0907169646556562	-0.0211216578605756	1	"Ubiquitin mediated proteolysis"
"path:map04120"	"hdi_diff"	133	1	0.999316787328574	0.134218708983324	0.0571167880852717	1	"Ubiquitin mediated proteolysis"
"path:map04122"	"human"	29	5	0.0671901692662267	2.51103409296377	1.02300922515721	1	"Sulfur relay system"
"path:map04122"	"hdi_diff"	29	3	0.198515509195183	2.05616585502677	-0.0758973479737817	1	"Sulfur relay system"
"path:map04130"	"human"	35	0	1	0	0	1	"SNARE interactions in vesicular transport"
"path:map04130"	"hdi_diff"	35	0	1	0	0	1	"SNARE interactions in vesicular transport"
"path:map04136"	"human"	23	0	1	0	0	1	"Autophagy - other"
"path:map04136"	"hdi_diff"	23	0	1	0	0	1	"Autophagy - other"
"path:map04137"	"human"	61	1	0.992362161214379	0.200193855462088	-0.0769509615516911	1	"Mitophagy - animal"
"path:map04137"	"hdi_diff"	61	0	1	0	0.0326696802181075	1	"Mitophagy - animal"
"path:map04138"	"human"	82	2	0.988855509436745	0.300187445334214	-0.0214461881595359	1	"Autophagy - yeast"
"path:map04138"	"hdi_diff"	82	1	0.988769967535877	0.219192808917135	0.0506072879413597	1	"Autophagy - yeast"
"path:map04139"	"human"	34	0	1	0	0	1	"Mitophagy - yeast"
"path:map04139"	"hdi_diff"	34	0	1	0	0	1	"Mitophagy - yeast"
"path:map04140"	"human"	110	1	0.999849137224699	0.109969425241948	-0.0241416734814604	1	"Autophagy - animal"
"path:map04140"	"hdi_diff"	110	0	1	0	0.0318948851006075	1	"Autophagy - animal"
"path:map04141"	"human"	144	4	0.996359771938336	0.342545076398189	-0.0410708276284376	1	"Protein processing in endoplasmic reticulum"
"path:map04141"	"hdi_diff"	144	1	0.999626758127961	0.123830152006295	0.0510048670946595	1	"Protein processing in endoplasmic reticulum"
"path:map04142"	"human"	108	8	0.593333126654962	0.962705680375625	0.0282032784653642	1	"Lysosome"
"path:map04142"	"hdi_diff"	108	3	0.931290541947533	0.507499208323321	0.10549623300232	1	"Lysosome"
"path:map04144"	"human"	169	1	0.999998676213008	0.0711475604799597	0.00819488530788151	1	"Endocytosis"
"path:map04144"	"hdi_diff"	169	1	0.999905633990897	0.105280105336588	0.0157188760097814	1	"Endocytosis"
"path:map04145"	"human"	95	2	0.995519849639065	0.258083457427943	-0.0432578477594427	1	"Phagosome"
"path:map04145"	"hdi_diff"	95	1	0.994495693168926	0.188777316431687	0.0628983671624581	1	"Phagosome"
"path:map04146"	"human"	74	5	0.679640865162196	0.871824438692352	0.117577808244185	1	"Peroxisome"
"path:map04146"	"hdi_diff"	74	2	0.909979586254835	0.493714419470827	0.0406425106953393	1	"Peroxisome"
"path:map04150"	"human"	117	3	0.995003769700761	0.315690828510416	0.132873951752778	1	"mTOR signaling pathway"
"path:map04150"	"hdi_diff"	117	2	0.987487881161815	0.30856657381319	0.0617919105707592	1	"mTOR signaling pathway"
"path:map04152"	"human"	85	3	0.963210400918742	0.439483107686467	-0.0496990141625325	1	"AMPK signaling pathway"
"path:map04152"	"hdi_diff"	85	1	0.99047354774605	0.211338266142079	0.0645426101266093	1	"AMPK signaling pathway"
"path:map04210"	"human"	110	2	0.998463931553951	0.222097020996689	-0.0481296722805787	1	"Apoptosis"
"path:map04210"	"hdi_diff"	110	2	0.982583275876723	0.32866150635224	0.103245663618567	1	"Apoptosis"
"path:map04211"	"human"	68	1	0.995637902353734	0.179224915861845	0.0680184550288941	1	"Longevity regulating pathway"
"path:map04211"	"hdi_diff"	68	0	1	0	0.0641252060856659	1	"Longevity regulating pathway"
"path:map04212"	"human"	57	1	0.989481504971357	0.214529740853566	0.0613878147619331	1	"Longevity regulating pathway - worm"
"path:map04212"	"hdi_diff"	57	0	1	0	0.0329460112640302	1	"Longevity regulating pathway - worm"
"path:map04213"	"human"	58	2	0.943385468231863	0.429274554874858	0.0971660842874925	1	"Longevity regulating pathway - multiple species"
"path:map04213"	"hdi_diff"	58	1	0.958152618070005	0.311793344467073	0.089527246443604	1	"Longevity regulating pathway - multiple species"
"path:map04214"	"human"	56	1	0.988605485159335	0.218439524643753	0.230202818931425	1	"Apoptosis - fly"
"path:map04214"	"hdi_diff"	56	3	0.578284481770529	1.00759754867553	0.0145880734059193	1	"Apoptosis - fly"
"path:map04215"	"human"	40	0	1	0	0.0832354496886226	1	"Apoptosis - multiple species"
"path:map04215"	"hdi_diff"	40	1	0.887857285185089	0.456035074178343	0.151871214678741	1	"Apoptosis - multiple species"
"path:map04216"	"human"	33	2	0.731531648719897	0.776261531564801	0.0172991791903575	1	"Ferroptosis"
"path:map04216"	"hdi_diff"	33	0	1	0	-0.00594430974541362	1	"Ferroptosis"
"path:map04217"	"human"	97	0	1	0	0.0222219475149847	1	"Necroptosis"
"path:map04217"	"hdi_diff"	97	1	0.99506774661946	0.184829145808911	0.0236096715007371	1	"Necroptosis"
"path:map04218"	"human"	117	0	1	0	0	1	"Cellular senescence"
"path:map04218"	"hdi_diff"	117	0	1	0	0	1	"Cellular senescence"
"path:map04260"	"human"	67	0	1	0	-0.0546315198732652	1	"Cardiac muscle contraction"
"path:map04260"	"hdi_diff"	67	0	1	0	0.0651711174348378	1	"Cardiac muscle contraction"
"path:map04261"	"human"	99	0	1	0	-0.018867734537479	1	"Adrenergic signaling in cardiomyocytes"
"path:map04261"	"hdi_diff"	99	0	1	0	0.0261018405037457	1	"Adrenergic signaling in cardiomyocytes"
"path:map04270"	"human"	96	1	0.999536661140764	0.126250579039094	0.0661200012644806	1	"Vascular smooth muscle contraction"
"path:map04270"	"hdi_diff"	96	1	0.994789558931386	0.186782451437335	-0.0564576419049758	1	"Vascular smooth muscle contraction"
"path:map04310"	"human"	122	1	0.999942368511288	0.0990127912446804	0.00819438220956402	1	"Wnt signaling pathway"
"path:map04310"	"hdi_diff"	122	0	1	0	0.00301234169614836	1	"Wnt signaling pathway"
"path:map04320"	"human"	28	1	0.893118441572607	0.44549434120282	0.379137635242036	1	"Dorso-ventral axis formation"
"path:map04320"	"hdi_diff"	28	1	0.78372792048696	0.659030781048375	-0.209542509696879	1	"Dorso-ventral axis formation"
"path:map04330"	"human"	33	1	0.928323653987435	0.375807222955438	0.0302943827141458	1	"Notch signaling pathway"
"path:map04330"	"hdi_diff"	33	0	1	0	0.0111365359675788	1	"Notch signaling pathway"
"path:map04340"	"human"	45	0	1	0	0	1	"Hedgehog signaling pathway"
"path:map04340"	"hdi_diff"	45	0	1	0	0	1	"Hedgehog signaling pathway"
"path:map04341"	"human"	26	0	1	0	0	1	"Hedgehog signaling pathway - fly"
"path:map04341"	"hdi_diff"	26	0	1	0	0	1	"Hedgehog signaling pathway - fly"
"path:map04350"	"human"	84	0	1	0	0	1	"TGF-beta signaling pathway"
"path:map04350"	"hdi_diff"	84	0	1	0	0	1	"TGF-beta signaling pathway"
"path:map04360"	"human"	128	0	1	0	0	1	"Axon guidance"
"path:map04360"	"hdi_diff"	128	0	1	0	0	1	"Axon guidance"
"path:map04361"	"human"	59	1	0.991036762899647	0.20711462997706	-0.113441384111836	1	"Axon regeneration"
"path:map04361"	"hdi_diff"	59	1	0.96038353726202	0.306404970829098	0.173347658125914	1	"Axon regeneration"
"path:map04370"	"human"	39	0	1	0	-0.0121057866563636	1	"VEGF signaling pathway"
"path:map04370"	"hdi_diff"	39	0	1	0	0.0187997025718223	1	"VEGF signaling pathway"
"path:map04371"	"human"	105	0	1	0	-0.0188203017162548	1	"Apelin signaling pathway"
"path:map04371"	"hdi_diff"	105	0	1	0	0.0652177499499331	1	"Apelin signaling pathway"
"path:map04380"	"human"	99	1	0.999635668074957	0.122370160426174	-0.02726274061893	1	"Osteoclast differentiation"
"path:map04380"	"hdi_diff"	99	1	0.995580386680908	0.181042123764049	0.0331277677243609	1	"Osteoclast differentiation"
"path:map04390"	"human"	115	0	1	0	0	1	"Hippo signaling pathway"
"path:map04390"	"hdi_diff"	115	0	1	0	0	1	"Hippo signaling pathway"
"path:map04391"	"human"	53	1	0.985515149280274	0.231071124653303	-0.15483697957726	1	"Hippo signaling pathway - fly"
"path:map04391"	"hdi_diff"	53	0	1	0	-0.00485039631344157	1	"Hippo signaling pathway - fly"
"path:map04392"	"human"	25	1	0.864168047531834	0.501272335722887	-0.328254396703791	1	"Hippo signaling pathway - multiple species"
"path:map04392"	"hdi_diff"	25	0	1	0	-0.0102828401844961	1	"Hippo signaling pathway - multiple species"
"path:map04510"	"human"	149	1	0.999993399399166	0.0808436503119573	0.0652166337831974	1	"Focal adhesion"
"path:map04510"	"hdi_diff"	149	1	0.999716466913655	0.119618680519446	-0.0325185612856371	1	"Focal adhesion"
"path:map04512"	"human"	65	0	1	0	0.0175987453899252	1	"ECM-receptor interaction"
"path:map04512"	"hdi_diff"	65	0	1	0	0.0180856363201406	1	"ECM-receptor interaction"
"path:map04514"	"human"	109	0	1	0	0	1	"Cell adhesion molecules"
"path:map04514"	"hdi_diff"	109	0	1	0	0	1	"Cell adhesion molecules"
"path:map04520"	"human"	63	0	1	0	0	1	"Adherens junction"
"path:map04520"	"hdi_diff"	63	0	1	0	0	1	"Adherens junction"
"path:map04530"	"human"	106	1	0.999792105068252	0.114178161151827	-0.050558703356352	1	"Tight junction"
"path:map04530"	"hdi_diff"	106	0	1	0	0.0438738289172303	1	"Tight junction"
"path:map04540"	"human"	60	0	1	0	0	1	"Gap junction"
"path:map04540"	"hdi_diff"	60	0	1	0	0	1	"Gap junction"
"path:map04550"	"human"	114	0	1	0	0.000381535806885732	1	"Signaling pathways regulating pluripotency of stem cells"
"path:map04550"	"hdi_diff"	114	1	0.998059993348289	0.156912397222855	0.0047150888212532	1	"Signaling pathways regulating pluripotency of stem cells"
"path:map04610"	"human"	82	1	0.998577879548542	0.148159748615808	-0.0604352830550078	1	"Complement and coagulation cascades"
"path:map04610"	"hdi_diff"	82	0	1	0	-0.0050697449500432	1	"Complement and coagulation cascades"
"path:map04611"	"human"	90	0	1	0	0.0212764130256603	1	"Platelet activation"
"path:map04611"	"hdi_diff"	90	0	1	0	0.0263820378228227	1	"Platelet activation"
"path:map04612"	"human"	46	0	1	0	-0.000193220989042122	1	"Antigen processing and presentation"
"path:map04612"	"hdi_diff"	46	0	1	0	0.000403555484115778	1	"Antigen processing and presentation"
"path:map04613"	"human"	90	0	1	0	0	1	"Neutrophil extracellular trap formation"
"path:map04613"	"hdi_diff"	90	0	1	0	0	1	"Neutrophil extracellular trap formation"
"path:map04614"	"human"	22	0	1	0	0.245613474917857	1	"Renin-angiotensin system"
"path:map04614"	"hdi_diff"	22	1	0.699694377057889	0.847537338828507	-0.346404092843027	1	"Renin-angiotensin system"
"path:map04620"	"human"	76	1	0.997700774936352	0.160053279909775	-0.0453403034997219	1	"Toll-like receptor signaling pathway"
"path:map04620"	"hdi_diff"	76	1	0.984395326196201	0.23678696590728	0.0512768231658607	1	"Toll-like receptor signaling pathway"
"path:map04621"	"human"	143	2	0.999861585828844	0.169878202723038	0.0707304233847738	1	"NOD-like receptor signaling pathway"
"path:map04621"	"hdi_diff"	143	0	1	0	0.0347942292288396	1	"NOD-like receptor signaling pathway"
"path:map04622"	"human"	53	0	1	0	-0.00830533530479747	1	"RIG-I-like receptor signaling pathway"
"path:map04622"	"hdi_diff"	53	0	1	0	0.0102023454392658	1	"RIG-I-like receptor signaling pathway"
"path:map04623"	"human"	51	1	0.983002473690898	0.240334289124493	-0.0955731298583382	1	"Cytosolic DNA-sensing pathway"
"path:map04623"	"hdi_diff"	51	0	1	0	0.0359470930023914	1	"Cytosolic DNA-sensing pathway"
"path:map04624"	"human"	57	1	0.989481504971357	0.214529740853566	0.00998250256830741	1	"Toll and Imd signaling pathway"
"path:map04624"	"hdi_diff"	57	1	0.95579616692047	0.317374157487343	0.0170645721602276	1	"Toll and Imd signaling pathway"
"path:map04625"	"human"	82	0	1	0	0.0285752834549989	1	"C-type lectin receptor signaling pathway"
"path:map04625"	"hdi_diff"	82	0	1	0	0.0145995211326663	1	"C-type lectin receptor signaling pathway"
"path:map04626"	"human"	86	5	0.798552651202779	0.74227651047979	0.157607816684305	1	"Plant-pathogen interaction"
"path:map04626"	"hdi_diff"	86	2	0.947259405507093	0.422984215213779	0.0171921339219296	1	"Plant-pathogen interaction"
"path:map04630"	"human"	143	0	1	0	0	1	"JAK-STAT signaling pathway"
"path:map04630"	"hdi_diff"	143	0	1	0	0	1	"JAK-STAT signaling pathway"
"path:map04640"	"human"	80	0	1	0	0.0242692573602056	1	"Hematopoietic cell lineage"
"path:map04640"	"hdi_diff"	80	0	1	0	-0.0176620799446986	1	"Hematopoietic cell lineage"
"path:map04650"	"human"	93	1	0.999410766525082	0.130384066949969	0.0921866664876479	1	"Natural killer cell mediated cytotoxicity"
"path:map04650"	"hdi_diff"	93	1	0.993857346155744	0.192897145236786	-0.064740128950205	1	"Natural killer cell mediated cytotoxicity"
"path:map04657"	"human"	81	0	1	0	-0.000109730438221452	1	"IL-17 signaling pathway"
"path:map04657"	"hdi_diff"	81	0	1	0	0.000229179657645997	1	"IL-17 signaling pathway"
"path:map04658"	"human"	67	0	1	0	0	1	"Th1 and Th2 cell differentiation"
"path:map04658"	"hdi_diff"	67	0	1	0	0	1	"Th1 and Th2 cell differentiation"
"path:map04659"	"human"	87	0	1	0	-0.000102162821792386	1	"Th17 cell differentiation"
"path:map04659"	"hdi_diff"	87	0	1	0	0.000213374164015238	1	"Th17 cell differentiation"
"path:map04660"	"human"	86	0	1	0	0	1	"T cell receptor signaling pathway"
"path:map04660"	"hdi_diff"	86	0	1	0	0	1	"T cell receptor signaling pathway"
"path:map04662"	"human"	58	0	1	0	0	1	"B cell receptor signaling pathway"
"path:map04662"	"hdi_diff"	58	0	1	0	0	1	"B cell receptor signaling pathway"
"path:map04664"	"human"	47	0	1	0	0	1	"Fc epsilon RI signaling pathway"
"path:map04664"	"hdi_diff"	47	0	1	0	0	1	"Fc epsilon RI signaling pathway"
"path:map04666"	"human"	64	0	1	0	-0.00737696374372157	1	"Fc gamma R-mediated phagocytosis"
"path:map04666"	"hdi_diff"	64	0	1	0	0.0114560687547042	1	"Fc gamma R-mediated phagocytosis"
"path:map04668"	"human"	92	1	0.999361617763024	0.131822459820703	0.0632465812460682	1	"TNF signaling pathway"
"path:map04668"	"hdi_diff"	92	0	1	0	0.00781566652665943	1	"TNF signaling pathway"
"path:map04670"	"human"	75	0	1	0	0	1	"Leukocyte transendothelial migration"
"path:map04670"	"hdi_diff"	75	0	1	0	0	1	"Leukocyte transendothelial migration"
"path:map04672"	"human"	37	0	1	0	0	1	"Intestinal immune network for IgA production"
"path:map04672"	"hdi_diff"	37	0	1	0	0	1	"Intestinal immune network for IgA production"
"path:map04710"	"human"	28	0	1	0	0.0768232543544635	1	"Circadian rhythm"
"path:map04710"	"hdi_diff"	28	0	1	0	0.119847478680904	1	"Circadian rhythm"
"path:map04711"	"human"	11	0	1	0	0	1	"Circadian rhythm - fly"
"path:map04711"	"hdi_diff"	11	0	1	0	0	1	"Circadian rhythm - fly"
"path:map04712"	"human"	27	0	1	0	0	1	"Circadian rhythm - plant"
"path:map04712"	"hdi_diff"	27	0	1	0	0	1	"Circadian rhythm - plant"
"path:map04713"	"human"	79	0	1	0	0	1	"Circadian entrainment"
"path:map04713"	"hdi_diff"	79	0	1	0	0	1	"Circadian entrainment"
"path:map04714"	"human"	188	1	0.999999712650453	0.0638579680092488	-0.0358251275977928	1	"Thermogenesis"
"path:map04714"	"hdi_diff"	188	2	0.999613944104063	0.190218776707602	-0.0327972372732036	1	"Thermogenesis"
"path:map04720"	"human"	43	1	0.96777330268984	0.286208898356379	0.199380464729099	1	"Long-term potentiation"
"path:map04720"	"hdi_diff"	43	1	0.904842687182657	0.423409117409255	-0.140019348659746	1	"Long-term potentiation"
"path:map04721"	"human"	55	0	1	0	0.0206143481385508	1	"Synaptic vesicle cycle"
"path:map04721"	"hdi_diff"	55	0	1	0	-0.00678365454146924	1	"Synaptic vesicle cycle"
"path:map04722"	"human"	90	1	0.99925068695901	0.13479621528332	0.0952595553705696	1	"Neurotrophin signaling pathway"
"path:map04722"	"hdi_diff"	90	1	0.992758493282925	0.199424062100348	-0.0668981332485452	1	"Neurotrophin signaling pathway"
"path:map04723"	"human"	119	0	1	0	-0.0384383990526163	1	"Retrograde endocannabinoid signaling"
"path:map04723"	"hdi_diff"	119	0	1	0	-0.0437343385195124	1	"Retrograde endocannabinoid signaling"
"path:map04724"	"human"	88	1	0.999120491385943	0.13790669429127	0.0321682657534486	1	"Glutamatergic synapse"
"path:map04724"	"hdi_diff"	88	0	1	0	0.00671715482817578	1	"Glutamatergic synapse"
"path:map04725"	"human"	90	0	1	0	-0.0140123852477267	1	"Cholinergic synapse"
"path:map04725"	"hdi_diff"	90	0	1	0	0.00176971214165238	1	"Cholinergic synapse"
"path:map04726"	"human"	85	3	0.963210400918742	0.439483107686467	-0.012283267017647	1	"Serotonergic synapse"
"path:map04726"	"hdi_diff"	85	3	0.836827412950797	0.650469252700039	0.0136039184718357	1	"Serotonergic synapse"
"path:map04727"	"human"	69	2	0.97282256704668	0.358630042189842	0.0411253055482986	1	"GABAergic synapse"
"path:map04727"	"hdi_diff"	69	1	0.977096758835897	0.261237626220387	0.0218290378964335	1	"GABAergic synapse"
"path:map04728"	"human"	84	2	0.990302121639933	0.292840981911874	-0.114493305712515	1	"Dopaminergic synapse"
"path:map04728"	"hdi_diff"	84	2	0.942283937352892	0.43333666341019	0.0854424412199415	1	"Dopaminergic synapse"
"path:map04730"	"human"	45	1	0.972535810567729	0.27317635747137	0.190519110741139	1	"Long-term depression"
"path:map04730"	"hdi_diff"	45	1	0.914712618452932	0.404130102297344	-0.13379626649709	1	"Long-term depression"
"path:map04740"	"human"	25	0	1	0	0	1	"Olfactory transduction"
"path:map04740"	"hdi_diff"	25	0	1	0	0	1	"Olfactory transduction"
"path:map04742"	"human"	41	0	1	0	0	1	"Taste transduction"
"path:map04742"	"hdi_diff"	41	0	1	0	0	1	"Taste transduction"
"path:map04744"	"human"	18	0	1	0	0	1	"Phototransduction"
"path:map04744"	"hdi_diff"	18	0	1	0	0	1	"Phototransduction"
"path:map04745"	"human"	18	0	1	0	0	1	"Phototransduction - fly"
"path:map04745"	"hdi_diff"	18	0	1	0	0	1	"Phototransduction - fly"
"path:map04750"	"human"	68	0	1	0	0	1	"Inflammatory mediator regulation of TRP channels"
"path:map04750"	"hdi_diff"	68	0	1	0	0	1	"Inflammatory mediator regulation of TRP channels"
"path:map04810"	"human"	172	1	0.999998959830948	0.0698888385748578	0.0369041867522681	1	"Regulation of actin cytoskeleton"
"path:map04810"	"hdi_diff"	172	1	0.999919995579333	0.103418662844155	-0.0315112419934749	1	"Regulation of actin cytoskeleton"
"path:map04910"	"human"	88	3	0.969264932676356	0.423918119354266	0.0865009563660216	1	"Insulin signaling pathway"
"path:map04910"	"hdi_diff"	88	1	0.991918858232155	0.204025411290099	0.0127142332779886	1	"Insulin signaling pathway"
"path:map04911"	"human"	68	0	1	0	-0.0274692017530944	1	"Insulin secretion"
"path:map04911"	"hdi_diff"	68	0	1	0	0.0380012089686886	1	"Insulin secretion"
"path:map04912"	"human"	64	1	0.99399216154562	0.190636588484359	0.0909169605412229	1	"GnRH signaling pathway"
"path:map04912"	"hdi_diff"	64	0	1	0	0.0112350206320729	1	"GnRH signaling pathway"
"path:map04913"	"human"	40	0	1	0	0	1	"Ovarian steroidogenesis"
"path:map04913"	"hdi_diff"	40	0	1	0	0	1	"Ovarian steroidogenesis"
"path:map04914"	"human"	65	1	0.994454194166298	0.187649940901516	0.131761104890082	1	"Progesterone-mediated oocyte maturation"
"path:map04914"	"hdi_diff"	65	1	0.971483254227527	0.277610808286317	-0.0923425913861499	1	"Progesterone-mediated oocyte maturation"
"path:map04915"	"human"	77	0	1	0	-0.000115430720726462	1	"Estrogen signaling pathway"
"path:map04915"	"hdi_diff"	77	0	1	0	0.000241085094406828	1	"Estrogen signaling pathway"
"path:map04916"	"human"	67	0	1	0	-0.000921434647932814	1	"Melanogenesis"
"path:map04916"	"hdi_diff"	67	0	1	0	0.0094448536691847	1	"Melanogenesis"
"path:map04917"	"human"	57	1	0.989481504971357	0.214529740853566	0.00491220387416998	1	"Prolactin signaling pathway"
"path:map04917"	"hdi_diff"	57	0	1	0	-0.00169449503472597	1	"Prolactin signaling pathway"
"path:map04918"	"human"	53	2	0.921589314767352	0.471459583738942	-0.0618450139243356	1	"Thyroid hormone synthesis"
"path:map04918"	"hdi_diff"	53	0	1	0	-0.00325925959475636	1	"Thyroid hormone synthesis"
"path:map04919"	"human"	91	1	0.99930837170215	0.13329281678789	-0.0233993894644019	1	"Thyroid hormone signaling pathway"
"path:map04919"	"hdi_diff"	91	0	1	0	0.0344157124659679	1	"Thyroid hormone signaling pathway"
"path:map04920"	"human"	53	1	0.985515149280274	0.231071124653303	0.0313884195023009	1	"Adipocytokine signaling pathway"
"path:map04920"	"hdi_diff"	53	0	1	0	0.0696728727580566	1	"Adipocytokine signaling pathway"
"path:map04921"	"human"	112	1	0.999871488308791	0.107978806353159	-0.0280431831650137	1	"Oxytocin signaling pathway"
"path:map04921"	"hdi_diff"	112	0	1	0	0.0361582812119199	1	"Oxytocin signaling pathway"
"path:map04922"	"human"	57	2	0.93954837568607	0.43709797126479	0.025660388513843	1	"Glucagon signaling pathway"
"path:map04922"	"hdi_diff"	57	1	0.95579616692047	0.317374157487343	0.119950412131388	1	"Glucagon signaling pathway"
"path:map04923"	"human"	47	0	1	0	0	1	"Regulation of lipolysis in adipocytes"
"path:map04923"	"hdi_diff"	47	0	1	0	0	1	"Regulation of lipolysis in adipocytes"
"path:map04924"	"human"	50	0	1	0	0.0305640919143454	1	"Renin secretion"
"path:map04924"	"hdi_diff"	50	0	1	0	0.0184270137976113	1	"Renin secretion"
"path:map04925"	"human"	65	0	1	0	-0.0287370110647756	1	"Aldosterone synthesis and secretion"
"path:map04925"	"hdi_diff"	65	0	1	0	0.0397551109210896	1	"Aldosterone synthesis and secretion"
"path:map04926"	"human"	96	0	1	0	0.0252912915127256	1	"Relaxin signaling pathway"
"path:map04926"	"hdi_diff"	96	0	1	0	0.0287535507845785	1	"Relaxin signaling pathway"
"path:map04927"	"human"	54	0	1	0	0	1	"Cortisol synthesis and secretion"
"path:map04927"	"hdi_diff"	54	0	1	0	0	1	"Cortisol synthesis and secretion"
"path:map04928"	"human"	85	4	0.899276490765777	0.593566105629708	0.199868692556682	1	"Parathyroid hormone synthesis, secretion and action"
"path:map04928"	"hdi_diff"	85	1	0.99047354774605	0.211338266142079	-0.0601362016887893	1	"Parathyroid hormone synthesis, secretion and action"
"path:map04929"	"human"	51	0	1	0	0	1	"GnRH secretion"
"path:map04929"	"hdi_diff"	51	0	1	0	0	1	"GnRH secretion"
"path:map04930"	"human"	37	1	0.94793704272275	0.333994756592945	-0.0389307613082176	1	"Type II diabetes mellitus"
"path:map04930"	"hdi_diff"	37	0	1	0	0.0361507014061043	1	"Type II diabetes mellitus"
"path:map04931"	"human"	74	2	0.980658802611641	0.33365460904279	0.00461715031510645	1	"Insulin resistance"
"path:map04931"	"hdi_diff"	74	1	0.982587081432214	0.243294387246003	0.0698749075216513	1	"Insulin resistance"
"path:map04932"	"human"	127	1	0.999961410872787	0.0950634727753154	-0.0626873937567748	1	"Non-alcoholic fatty liver disease"
"path:map04932"	"hdi_diff"	127	0	1	0	0.00304655558641833	1	"Non-alcoholic fatty liver disease"
"path:map04933"	"human"	76	0	1	0	0.0319468945423902	1	"AGE-RAGE signaling pathway in diabetic complications"
"path:map04933"	"hdi_diff"	76	0	1	0	0.0363202746752572	1	"AGE-RAGE signaling pathway in diabetic complications"
"path:map04934"	"human"	122	1	0.999942368511288	0.0990127912446804	0.0706167382448499	1	"Cushing syndrome"
"path:map04934"	"hdi_diff"	122	1	0.998749727494308	0.146489403621692	-0.0461215195722896	1	"Cushing syndrome"
"path:map04935"	"human"	92	0	1	0	0	1	"Growth hormone synthesis, secretion and action"
"path:map04935"	"hdi_diff"	92	0	1	0	0	1	"Growth hormone synthesis, secretion and action"
"path:map04936"	"human"	105	0	1	0	0.018171550478574	1	"Alcoholic liver disease"
