"ogs"	"tax"	"B_prev"	"V_prev"	"pval"	"effect"	"Zscore"	"annot"
"ko:K01809"	"f__Oscillospiraceae"	0.1	0.285714285714286	0.138891243358132	-1.42670041680442	-1.47993256734565	"manA, MPI; mannose-6-phosphate isomerase [EC:5.3.1.8]"
"ko:K06971"	"f__Oscillospiraceae"	0.1	0.285714285714286	0.138891243358132	-1.42670041680442	-1.47993256734565	"K06971; uncharacterized protein"
"ko:K15011"	"f__Oscillospiraceae"	0.1	0.285714285714286	0.138891243358132	-1.42670041680442	-1.47993256734565	"regB, regS, actS; two-component system, sensor histidine kinase RegB [EC:2.7.13.3]"
"ko:K01785"	"f__Oscillospiraceae"	0.9	0.728571428571429	0.140798392845691	0.301129091941366	1.47282439404803	"galM, GALM; aldose 1-epimerase [EC:5.1.3.3]"
"ko:K01910"	"f__Oscillospiraceae"	0.1	0.271428571428571	0.140798392845691	-1.35526527876147	-1.47282439404803	"citC; [citrate (pro-3S)-lyase] ligase [EC:6.2.1.22]"
"ko:K03578"	"f__Oscillospiraceae"	0.1	0.271428571428571	0.140798392845691	-1.35526527876148	-1.47282439404803	"hrpA; ATP-dependent helicase HrpA [EC:3.6.4.13]"
"ko:K03930"	"f__Oscillospiraceae"	0.1	0.271428571428571	0.140798392845691	-1.35526527876147	-1.47282439404803	"estA; putative tributyrin esterase [EC:3.1.1.-]"
"ko:K07341"	"f__Oscillospiraceae"	0.1	0.271428571428571	0.140798392845691	-1.35526527876147	-1.47282439404803	"doc; death on curing protein"
"ko:K11712"	"f__Oscillospiraceae"	0.1	0.271428571428571	0.140798392845691	-1.35526527876148	-1.47282439404803	"dctR; two-component system, LuxR family, response regulator DctR"
"ko:K12528"	"f__Oscillospiraceae"	0.1	0.271428571428571	0.140798392845691	-1.35526527876148	-1.47282439404803	"xdhD; putative selenate reductase molybdopterin-binding subunit"
"ko:K03594"	"f__Oscillospiraceae"	0.4	0.214285714285714	0.143676598020324	0.870286177784061	1.46223582349101	"bfr; bacterioferritin [EC:1.16.3.1]"
"ko:K07043"	"f__Oscillospiraceae"	0.6	0.785714285714286	0.143676598020324	-0.383441257719542	-1.46223582349101	"upp; UTP pyrophosphatase [EC:3.6.1.-]"
"ko:K00433"	"f__Oscillospiraceae"	0.25	0.114285714285714	0.15343132348367	1.06485114434997	1.4275156291002	"cpo; non-heme chloroperoxidase [EC:1.11.1.10]"
"ko:K01255"	"f__Oscillospiraceae"	0.25	0.114285714285714	0.15343132348367	1.06485114434997	1.4275156291002	"CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]"
"ko:K01821"	"f__Oscillospiraceae"	0.25	0.114285714285714	0.15343132348367	1.06485114434997	1.4275156291002	"praC, xylH; 4-oxalocrotonate tautomerase [EC:5.3.2.6]"
"ko:K03744"	"f__Oscillospiraceae"	0.25	0.114285714285714	0.15343132348367	1.06485114434997	1.4275156291002	"lemA; LemA protein"
"ko:K07048"	"f__Oscillospiraceae"	0.25	0.114285714285714	0.15343132348367	1.06485114434997	1.4275156291002	"PTER, php; phosphotriesterase-related protein"
"ko:K08363"	"f__Oscillospiraceae"	0.25	0.114285714285714	0.15343132348367	1.06485114434997	1.4275156291002	"merT; mercuric ion transport protein"
"ko:K08369"	"f__Oscillospiraceae"	0.25	0.114285714285714	0.15343132348367	1.06485114434997	1.4275156291002	"ydjE; MFS transporter, putative metabolite:H+ symporter"
"ko:K12940"	"f__Oscillospiraceae"	0.25	0.114285714285714	0.15343132348367	1.06485114434997	1.4275156291002	"abgA; aminobenzoyl-glutamate utilization protein A"
"ko:K20038"	"f__Oscillospiraceae"	0.25	0.114285714285714	0.15343132348367	1.06485114434997	1.4275156291002	"cutC; choline trimethylamine-lyase [EC:4.3.99.4]"
"ko:K08978"	"f__Oscillospiraceae"	0.6	0.771428571428571	0.154864053723595	-0.357304763172066	-1.42255894092074	"TC.BAT1; bacterial/archaeal transporter family protein"
"ko:K03079"	"f__Oscillospiraceae"	0.4	0.228571428571429	0.154864053723595	0.781202634201636	1.42255894092074	"ulaE, sgaU, sgbU; L-ribulose-5-phosphate 3-epimerase [EC:5.1.3.22]"
"ko:K10542"	"f__Oscillospiraceae"	0.85	0.671428571428571	0.164650663333876	0.33577422075419	1.38959905352539	"mglA; methyl-galactoside transport system ATP-binding protein [EC:7.5.2.11]"
"ko:K04095"	"f__Oscillospiraceae"	0.15	0.328571428571429	0.164650663333876	-1.08138832684066	-1.38959905352539	"fic, FICD, HYPE; cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]"
"ko:K04940"	"f__Oscillospiraceae"	0.15	0.328571428571429	0.164650663333876	-1.08138832684066	-1.38959905352539	"odh; opine dehydrogenase [EC:1.5.1.28]"
"ko:K16845"	"f__Oscillospiraceae"	0.15	0.328571428571429	0.164650663333876	-1.08138832684066	-1.38959905352539	"suyA; (2R)-sulfolactate sulfo-lyase subunit alpha [EC:4.4.1.24]"
"ko:K16846"	"f__Oscillospiraceae"	0.15	0.328571428571429	0.164650663333876	-1.08138832684066	-1.38959905352539	"suyB; (2R)-sulfolactate sulfo-lyase subunit beta [EC:4.4.1.24]"
"ko:K00645"	"f__Oscillospiraceae"	0.85	0.657142857142857	0.164835168229681	0.36634093705004	1.38899204769244	"fabD, MCAT, MCT1; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]"
"ko:K02878"	"f__Oscillospiraceae"	0.85	0.657142857142857	0.164835168229681	0.36634093705004	1.38899204769244	"RP-L16, MRPL16, rplP; large subunit ribosomal protein L16"
"ko:K06200"	"f__Oscillospiraceae"	0.85	0.657142857142857	0.164835168229681	0.36634093705004	1.38899204769244	"cstA; carbon starvation protein"
"ko:K01201"	"f__Oscillospiraceae"	0.15	0.342857142857143	0.164835168229681	-1.14101230952707	-1.38899204769244	"GBA, srfJ; glucosylceramidase [EC:3.2.1.45]"
"ko:K01361"	"f__Oscillospiraceae"	0.15	0.342857142857143	0.164835168229681	-1.14101230952707	-1.38899204769244	"E3.4.21.96; lactocepin [EC:3.4.21.96]"
"ko:K07011"	"f__Oscillospiraceae"	0.15	0.342857142857143	0.164835168229681	-1.14101230952707	-1.38899204769244	NA
"ko:K00065"	"f__Oscillospiraceae"	0.15	0.314285714285714	0.170914937760202	-1.01919356523331	-1.36926985344773	"kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]"
"ko:K01181"	"f__Oscillospiraceae"	0.15	0.314285714285714	0.170914937760202	-1.01919356523331	-1.36926985344773	"E3.2.1.8, xynA; endo-1,4-beta-xylanase [EC:3.2.1.8]"
"ko:K01154"	"f__Oscillospiraceae"	0.55	0.728571428571429	0.171286109920984	-0.399310626199726	-1.368082959727	"hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]"
"ko:K15051"	"f__Oscillospiraceae"	0.55	0.728571428571429	0.171286109920984	-0.399310626199726	-1.368082959727	"endA; DNA-entry nuclease"
"ko:K06928"	"f__Oscillospiraceae"	0.45	0.271428571428571	0.171286109920984	0.708865058658241	1.368082959727	"NTPCR; nucleoside-triphosphatase [EC:3.6.1.15]"
"ko:K02824"	"f__Oscillospiraceae"	0.95	0.8	0.175005623700673	0.245112497836531	1.35629406310726	"uraA, pyrP; uracil permease"
"ko:K03307"	"f__Oscillospiraceae"	0.95	0.8	0.175005623700673	0.245112497836531	1.35629406310726	"TC.SSS; solute:Na+ symporter, SSS family"
"ko:K06951"	"f__Oscillospiraceae"	0.95	0.8	0.175005623700673	0.245112497836531	1.35629406310726	"K06951; uncharacterized protein"
"ko:K07033"	"f__Oscillospiraceae"	0.95	0.8	0.175005623700673	0.245112497836531	1.35629406310726	"K07033; uncharacterized protein"
"ko:K03648"	"f__Oscillospiraceae"	0.05	0.2	0.175005623700673	-1.8073549220576	-1.35629406310726	"UNG, UDG; uracil-DNA glycosylase [EC:3.2.2.27]"
"ko:K05815"	"f__Oscillospiraceae"	0.05	0.2	0.175005623700673	-1.8073549220576	-1.35629406310726	"ugpE; sn-glycerol 3-phosphate transport system permease protein"
"ko:K07271"	"f__Oscillospiraceae"	0.05	0.2	0.175005623700673	-1.8073549220576	-1.35629406310726	"licD; lipopolysaccharide cholinephosphotransferase [EC:2.7.8.-]"
"ko:K07795"	"f__Oscillospiraceae"	0.05	0.2	0.175005623700673	-1.8073549220576	-1.35629406310726	"tctC; putative tricarboxylic transport membrane protein"
"ko:K15270"	"f__Oscillospiraceae"	0.05	0.2	0.175005623700673	-1.8073549220576	-1.35629406310726	"sam; S-adenosylmethionine uptake transporter"
"ko:K17723"	"f__Oscillospiraceae"	0.05	0.2	0.175005623700673	-1.8073549220576	-1.35629406310726	"preA; dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]"
"ko:K00259"	"f__Oscillospiraceae"	0.05	0.185714285714286	0.179245936751303	-1.70571466018177	-1.34308041430504	"ald; alanine dehydrogenase [EC:1.4.1.1]"
"ko:K01745"	"f__Oscillospiraceae"	0.05	0.185714285714286	0.179245936751303	-1.70571466018177	-1.34308041430504	"hutH, HAL; histidine ammonia-lyase [EC:4.3.1.3]"
"ko:K02099"	"f__Oscillospiraceae"	0.05	0.185714285714286	0.179245936751303	-1.70571466018177	-1.34308041430504	"araC; AraC family transcriptional regulator, arabinose operon regulatory protein"
"ko:K02236"	"f__Oscillospiraceae"	0.05	0.185714285714286	0.179245936751303	-1.70571466018177	-1.34308041430504	"comC; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]"
"ko:K02525"	"f__Oscillospiraceae"	0.05	0.185714285714286	0.179245936751303	-1.70571466018177	-1.34308041430504	"kdgR; LacI family transcriptional regulator, kdg operon repressor"
"ko:K03623"	"f__Oscillospiraceae"	0.05	0.185714285714286	0.179245936751303	-1.70571466018177	-1.34308041430504	"yhcO; ribonuclease inhibitor"
"ko:K03801"	"f__Oscillospiraceae"	0.05	0.185714285714286	0.179245936751303	-1.70571466018177	-1.34308041430504	"lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181]"
"ko:K07216"	"f__Oscillospiraceae"	0.05	0.185714285714286	0.179245936751303	-1.70571466018177	-1.34308041430504	"hr; hemerythrin"
"ko:K07357"	"f__Oscillospiraceae"	0.05	0.185714285714286	0.179245936751303	-1.70571466018177	-1.34308041430504	"fimB; type 1 fimbriae regulatory protein FimB"
"ko:K13010"	"f__Oscillospiraceae"	0.05	0.185714285714286	0.179245936751303	-1.70571466018177	-1.34308041430504	"per, rfbE; perosamine synthetase [EC:2.6.1.102]"
"ko:K18887"	"f__Oscillospiraceae"	0.05	0.185714285714286	0.179245936751303	-1.70571466018177	-1.34308041430504	"efrA, efrE; ATP-binding cassette, subfamily B, multidrug efflux pump"
"ko:K01620"	"f__Oscillospiraceae"	0.95	0.814285714285714	0.179245936751303	0.219889914133277	1.34308041430504	"ltaE; threonine aldolase [EC:4.1.2.48]"
"ko:K02906"	"f__Oscillospiraceae"	0.95	0.814285714285714	0.179245936751303	0.219889914133277	1.34308041430504	"RP-L3, MRPL3, rplC; large subunit ribosomal protein L3"
"ko:K02946"	"f__Oscillospiraceae"	0.95	0.814285714285714	0.179245936751303	0.219889914133277	1.34308041430504	"RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10"
"ko:K02952"	"f__Oscillospiraceae"	0.95	0.814285714285715	0.179245936751303	0.219889914133277	1.34308041430504	"RP-S13, rpsM; small subunit ribosomal protein S13"
"ko:K09817"	"f__Oscillospiraceae"	0.95	0.814285714285714	0.179245936751303	0.219889914133278	1.34308041430504	"znuC; zinc transport system ATP-binding protein [EC:7.2.2.20]"
"ko:K01438"	"f__Oscillospiraceae"	0.3	0.142857142857143	0.180485377542575	1.02008424604333	1.339262053165	"argE; acetylornithine deacetylase [EC:3.5.1.16]"
"ko:K01692"	"f__Oscillospiraceae"	0.3	0.142857142857143	0.180485377542575	1.02008424604333	1.339262053165	"paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]"
"ko:K05564"	"f__Oscillospiraceae"	0.3	0.142857142857143	0.180485377542575	1.02008424604333	1.339262053165	"phaG; multicomponent K+:H+ antiporter subunit G"
"ko:K10543"	"f__Oscillospiraceae"	0.3	0.142857142857143	0.180485377542575	1.02008424604333	1.339262053165	"xylF; D-xylose transport system substrate-binding protein"
"ko:K10546"	"f__Oscillospiraceae"	0.3	0.142857142857143	0.180485377542575	1.02008424604333	1.339262053165	"chvE; putative multiple sugar transport system substrate-binding protein"
"ko:K11534"	"f__Oscillospiraceae"	0.3	0.142857142857143	0.180485377542575	1.02008424604333	1.339262053165	"deoR; DeoR family transcriptional regulator, deoxyribose operon repressor"
"ko:K12527"	"f__Oscillospiraceae"	0.8	0.614285714285714	0.182307162619378	0.37571545544163	1.33368484787106	"ygfK; putative selenate reductase [EC:1.97.1.9]"
"ko:K08884"	"f__Oscillospiraceae"	0.55	0.714285714285714	0.183743748786942	-0.371132092888132	-1.32931596654366	"K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]"
"ko:K00533"	"f__Oscillospiraceae"	0.45	0.285714285714286	0.183743748786942	0.637429920615292	1.32931596654366	"E1.12.7.2L; ferredoxin hydrogenase large subunit [EC:1.12.7.2]"
"ko:K07027"	"f__Oscillospiraceae"	0.45	0.285714285714286	0.183743748786942	0.637429920615292	1.32931596654366	"K07027; glycosyltransferase 2 family protein"
"ko:K09014"	"f__Oscillospiraceae"	0.45	0.285714285714286	0.183743748786942	0.637429920615292	1.32931596654366	"sufB; Fe-S cluster assembly protein SufB"
"ko:K11050"	"f__Oscillospiraceae"	0.45	0.285714285714286	0.183743748786942	0.637429920615292	1.32931596654366	"cylA; multidrug/hemolysin transport system ATP-binding protein"
"ko:K03322"	"f__Oscillospiraceae"	0.5	0.314285714285714	0.184578135834473	0.653231776738185	1.3267900710231	"mntH; manganese transport protein"
"ko:K08223"	"f__Oscillospiraceae"	0.5	0.314285714285714	0.184578135834473	0.653231776738184	1.3267900710231	"fsr; MFS transporter, FSR family, fosmidomycin resistance protein"
"ko:K02614"	"f__Oscillospiraceae"	0.5	0.685714285714286	0.184578135834473	-0.447997698053242	-1.3267900710231	"paaI; acyl-CoA thioesterase [EC:3.1.2.-]"
"ko:K02019"	"f__Oscillospiraceae"	0.8	0.628571428571429	0.186121216549875	0.343073903758911	1.32214096007642	"modE; molybdate transport system regulatory protein"
"ko:K02044"	"f__Oscillospiraceae"	0.2	0.371428571428571	0.186121216549875	-0.86102358685119	-1.32214096007642	"phnD; phosphonate transport system substrate-binding protein"
"ko:K12373"	"f__Oscillospiraceae"	0.2	0.371428571428571	0.186121216549875	-0.86102358685119	-1.32214096007642	"HEXA_B; hexosaminidase [EC:3.2.1.52]"
"ko:K06412"	"f__Oscillospiraceae"	0.5	0.328571428571429	0.192777837767865	0.59103701513084	1.30240539947408	"spoVG; stage V sporulation protein G"
"ko:K10119"	"f__Oscillospiraceae"	0.75	0.557142857142857	0.194871402085111	0.422287238358232	1.29630216763776	"msmG; raffinose/stachyose/melibiose transport system permease protein"
"ko:K00281"	"f__Oscillospiraceae"	0.3	0.157142857142857	0.194904970457239	0.891186512861074	1.29620470080404	"GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]"
"ko:K00282"	"f__Oscillospiraceae"	0.3	0.157142857142857	0.194904970457239	0.891186512861074	1.29620470080404	"gcvPA; glycine dehydrogenase subunit 1 [EC:1.4.4.2]"
"ko:K00283"	"f__Oscillospiraceae"	0.3	0.157142857142857	0.194904970457239	0.891186512861074	1.29620470080404	"gcvPB; glycine dehydrogenase subunit 2 [EC:1.4.4.2]"
"ko:K00986"	"f__Oscillospiraceae"	0.3	0.157142857142857	0.194904970457239	0.891186512861075	1.29620470080404	"ltrA; RNA-directed DNA polymerase [EC:2.7.7.49]"
"ko:K01599"	"f__Oscillospiraceae"	0.3	0.157142857142857	0.194904970457239	0.891186512861074	1.29620470080404	"hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]"
"ko:K02437"	"f__Oscillospiraceae"	0.3	0.157142857142857	0.194904970457239	0.891186512861074	1.29620470080404	"gcvH, GCSH; glycine cleavage system H protein"
"ko:K10010"	"f__Oscillospiraceae"	0.3	0.157142857142857	0.194904970457239	0.891186512861074	1.29620470080404	"tcyC, yecC; L-cystine transport system ATP-binding protein [EC:7.4.2.1]"
"ko:K18702"	"f__Oscillospiraceae"	0.3	0.157142857142857	0.194904970457239	0.891186512861075	1.29620470080404	"uctC; CoA:oxalate CoA-transferase [EC:2.8.3.19]"
"ko:K00661"	"f__Oscillospiraceae"	0.7	0.842857142857143	0.194904970457239	-0.264485079702519	-1.29620470080404	"maa; maltose O-acetyltransferase [EC:2.3.1.79]"
"ko:K01487"	"f__Oscillospiraceae"	0.75	0.571428571428572	0.196387432624351	0.386397451234942	1.29191254542227	"guaD, GDA; guanine deaminase [EC:3.5.4.3]"
"ko:K02021"	"f__Oscillospiraceae"	0.25	0.428571428571429	0.196387432624351	-0.754300205171483	-1.29191254542227	"ABC.MR; putative ABC transport system ATP-binding protein"
"ko:K02557"	"f__Oscillospiraceae"	0.25	0.428571428571429	0.196387432624351	-0.754300205171483	-1.29191254542227	"motB; chemotaxis protein MotB"
"ko:K06994"	"f__Oscillospiraceae"	0.25	0.428571428571429	0.196387432624351	-0.754300205171483	-1.29191254542227	"K06994; putative drug exporter of the RND superfamily"
"ko:K07473"	"f__Oscillospiraceae"	0.25	0.428571428571428	0.196387432624351	-0.754300205171483	-1.29191254542227	"dinJ; DNA-damage-inducible protein J"
"ko:K21479"	"f__Oscillospiraceae"	0.25	0.428571428571428	0.196387432624351	-0.754300205171483	-1.29191254542227	"cbiH60; cobalt-factor III methyltransferase [EC:2.1.1.272]"
"ko:K00027"	"f__Oscillospiraceae"	1	0.871428571428571	0.198521187318046	0.196439725659981	1.28577617517276	"ME2, sfcA, maeA; malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]"
"ko:K00864"	"f__Oscillospiraceae"	1	0.871428571428571	0.198521187318046	0.196439725659981	1.28577617517276	"glpK, GK; glycerol kinase [EC:2.7.1.30]"
"ko:K01560"	"f__Oscillospiraceae"	1	0.871428571428571	0.198521187318046	0.196439725659981	1.28577617517276	"E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]"
"ko:K02619"	"f__Oscillospiraceae"	1	0.871428571428571	0.198521187318046	0.196439725659981	1.28577617517276	"pabC; 4-amino-4-deoxychorismate lyase [EC:4.1.3.38]"
"ko:K03073"	"f__Oscillospiraceae"	1	0.871428571428571	0.198521187318046	0.196439725659981	1.28577617517276	"secE; preprotein translocase subunit SecE"
"ko:K13421"	"f__Oscillospiraceae"	1	0.871428571428571	0.198521187318046	0.196439725659981	1.28577617517276	"UMPS; uridine monophosphate synthetase [EC:2.4.2.10 4.1.1.23]"
"ko:K01223"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"E3.2.1.86B, bglA; 6-phospho-beta-glucosidase [EC:3.2.1.86]"
"ko:K02818"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	NA
"ko:K02819"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"treB, treP; trehalose PTS system EIIBC or EIIBCA component [EC:2.7.1.201]"
"ko:K03271"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"gmhA, lpcA; D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]"
"ko:K03811"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"pnuC; nicotinamide mononucleotide transporter"
"ko:K05338"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"lrgA; holin-like protein"
"ko:K05339"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"lrgB; holin-like protein LrgB"
"ko:K06338"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"cotSA; spore coat protein SA"
"ko:K10555"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"lsrB; AI-2 transport system substrate-binding protein"
"ko:K11060"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"entB; probable enterotoxin B"
"ko:K11636"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"yxdM; putative ABC transport system permease protein"
"ko:K11741"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"sugE; quaternary ammonium compound-resistance protein SugE"
"ko:K13372"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"aauB; aralkylamine dehydrogenase heavy chain [EC:1.4.9.2]"
"ko:K14086"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"echA; ech hydrogenase subunit A"
"ko:K15229"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"mauB; methylamine dehydrogenase heavy chain [EC:1.4.9.1]"
"ko:K18612"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"E1.2.1.100; 5-formyl-3-hydroxy-2-methylpyridine 4-carboxylic acid 5-dehydrogenase [EC:1.2.1.100]"
"ko:K18847"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"E2.2.1.8; fluorothreonine transaldolase [EC:2.2.1.8]"
"ko:K19265"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]"
"ko:K21721"	"f__Oscillospiraceae"	0	0.128571428571429	0.198521187318046	-3.79255792012952	-1.28577617517276	"sbnB; N-[(2S)-2-amino-2-carboxyethyl]-L-glutamate dehydrogenase [EC:1.5.1.51]"
"ko:K07741"	"f__Oscillospiraceae"	0.55	0.371428571428571	0.199190223703589	0.554013912427655	1.28386206183853	"antB; anti-repressor protein"
"ko:K20444"	"f__Oscillospiraceae"	0.55	0.371428571428571	0.199190223703589	0.554013912427655	1.28386206183853	"rfbC; O-antigen biosynthesis protein [EC:2.4.1.-]"
"ko:K03458"	"f__Oscillospiraceae"	0.6	0.414285714285714	0.203015216131167	0.523773138819725	1.27300796316371	"TC.NCS2; nucleobase:cation symporter-2, NCS2 family"
"ko:K03924"	"f__Oscillospiraceae"	0.4	0.585714285714286	0.203015216131167	-0.538996646768976	-1.27300796316371	"moxR; MoxR-like ATPase [EC:3.6.3.-]"
"ko:K10254"	"f__Oscillospiraceae"	0.4	0.585714285714286	0.203015216131167	-0.538996646768976	-1.27300796316371	"ohyA, sph; oleate hydratase [EC:4.2.1.53]"
"ko:K00929"	"f__Oscillospiraceae"	0.35	0.528571428571429	0.207130409809877	-0.581140789768748	-1.26149541794196	"buk; butyrate kinase [EC:2.7.2.7]"
"ko:K07053"	"f__Oscillospiraceae"	0.65	0.471428571428571	0.207130409809877	0.455144260234199	1.26149541794196	"E3.1.3.97; 3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]"
"ko:K13479"	"f__Oscillospiraceae"	0.7	0.528571428571429	0.207395534714413	0.398681328293622	1.26075943011293	"ygeT, xdhB; xanthine dehydrogenase FAD-binding subunit [EC:1.17.1.4]"
"ko:K02006"	"f__Oscillospiraceae"	0.3	0.471428571428571	0.207395534714413	-0.635053548737379	-1.26075943011293	"cbiO; cobalt/nickel transport system ATP-binding protein"
"ko:K02190"	"f__Oscillospiraceae"	0.3	0.471428571428571	0.207395534714413	-0.635053548737379	-1.26075943011293	"cbiK; sirohydrochlorin cobaltochelatase [EC:4.99.1.3]"
"ko:K09163"	"f__Oscillospiraceae"	0.45	0.614285714285714	0.209202744293593	-0.440572591385981	-1.25576069987516	"K09163; uncharacterized protein"
"ko:K01685"	"f__Oscillospiraceae"	0.6	0.428571428571429	0.20938506341941	0.475997414250311	1.25525814648037	"uxaA; altronate hydrolase [EC:4.2.1.7]"
"ko:K16850"	"f__Oscillospiraceae"	0.6	0.428571428571429	0.20938506341941	0.475997414250311	1.25525814648037	"uxaA2; altronate dehydratase large subunit [EC:4.2.1.7]"
"ko:K03502"	"f__Oscillospiraceae"	0.35	0.514285714285714	0.215621112986482	-0.542356329343296	-1.23825610808949	"umuC; DNA polymerase V"
"ko:K01845"	"f__Oscillospiraceae"	0.3	0.171428571428571	0.217360104813322	0.772866545672313	1.23357824201511	"hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]"
"ko:K01897"	"f__Oscillospiraceae"	0.7	0.828571428571429	0.217360104813322	-0.240114651547766	-1.23357824201511	"ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]"
"ko:K10009"	"f__Oscillospiraceae"	0.3	0.171428571428571	0.217360104813322	0.772866545672313	1.23357824201511	"tcyB, yecS; L-cystine transport system permease protein"
"ko:K16248"	"f__Oscillospiraceae"	0.3	0.171428571428571	0.217360104813322	0.772866545672313	1.23357824201511	"gutA, gutP; probable glucitol transport protein GutA"
"ko:K02591"	"f__Oscillospiraceae"	0.2	0.0857142857142857	0.220203307316984	1.13358315437859	1.22598769048857	"nifK; nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]"
"ko:K03590"	"f__Oscillospiraceae"	0.2	0.0857142857142857	0.220203307316984	1.13358315437859	1.22598769048857	"ftsA; cell division protein FtsA"
"ko:K07716"	"f__Oscillospiraceae"	0.2	0.0857142857142857	0.220203307316984	1.13358315437859	1.22598769048857	"pleC; two-component system, cell cycle sensor histidine kinase PleC [EC:2.7.13.3]"
"ko:K06402"	"f__Oscillospiraceae"	0.8	0.914285714285714	0.220203307316984	-0.190416977050279	-1.22598769048857	"spoIVFB; stage IV sporulation protein FB [EC:3.4.24.-]"
"ko:K01258"	"f__Oscillospiraceae"	0.9	0.742857142857143	0.221799631636675	0.273490410619086	1.22175674169843	"pepT; tripeptide aminopeptidase [EC:3.4.11.4]"
"ko:K06148"	"f__Oscillospiraceae"	0.9	0.742857142857143	0.221799631636675	0.273490410619086	1.22175674169843	"ABCC-BAC; ATP-binding cassette, subfamily C, bacterial"
"ko:K07402"	"f__Oscillospiraceae"	0.9	0.742857142857143	0.221799631636675	0.273490410619086	1.22175674169843	"xdhC; xanthine dehydrogenase accessory factor"
"ko:K09816"	"f__Oscillospiraceae"	0.9	0.742857142857143	0.221799631636675	0.273490410619086	1.22175674169843	"znuB; zinc transport system permease protein"
"ko:K17063"	"f__Oscillospiraceae"	0.9	0.742857142857143	0.221799631636675	0.273490410619086	1.22175674169843	"bgtA; arginine/lysine/histidine/glutamine transport system ATP-binding protein [EC:7.4.2.1]"
"ko:K07166"	"f__Oscillospiraceae"	0.9	0.757142857142857	0.222962491014079	0.246371284270888	1.21868837726825	"K07166; ACT domain-containing protein"
"ko:K09810"	"f__Oscillospiraceae"	0.9	0.757142857142857	0.222962491014079	0.246371284270888	1.21868837726825	"lolD; lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-]"
"ko:K19055"	"f__Oscillospiraceae"	0.9	0.757142857142857	0.222962491014079	0.246371284270888	1.21868837726825	"prdX, proX; Ala-tRNA(Pro) deacylase [EC:3.1.1.-]"
"ko:K07304"	"f__Oscillospiraceae"	0.1	0.242857142857143	0.222962491014079	-1.2008190093881	-1.21868837726825	"msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]"
